사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2019-09,1호선,0150,서울역,"1,425,056","1,352,776","210,484","203,270",2019-10-03 12:45:42
2019-09,1호선,0151,시청,"618,215","628,580","104,482","105,584",2019-10-03 12:45:42
2019-09,1호선,0152,종각,"1,042,905","1,010,405","151,384","142,575",2019-10-03 12:45:42
2019-09,1호선,0153,종로3가,"587,524","548,967","357,984","334,959",2019-10-03 12:45:42
2019-09,1호선,0154,종로5가,"481,849","495,179","260,406","249,585",2019-10-03 12:45:42
2019-09,1호선,0155,동대문,"306,897","347,606","128,585","133,065",2019-10-03 12:45:42
2019-09,1호선,0156,신설동,"340,193","332,610","117,901","112,038",2019-10-03 12:45:42
2019-09,1호선,0157,제기동,"264,818","256,270","332,466","356,572",2019-10-03 12:45:42
2019-09,1호선,0158,청량리(서울시립대입구),"425,923","437,537","311,691","320,377",2019-10-03 12:45:42
2019-09,1호선,0159,동묘앞,"171,418","185,901","145,778","147,766",2019-10-03 12:45:42
2019-09,2호선,0201,시청,"650,250","609,916","58,994","53,582",2019-10-03 12:45:42
2019-09,2호선,0202,을지로입구,"1,335,420","1,336,246","113,731","105,375",2019-10-03 12:45:42
2019-09,2호선,0203,을지로3가,"565,726","561,529","86,211","85,275",2019-10-03 12:45:42
2019-09,2호선,0204,을지로4가,"267,183","270,762","84,437","81,628",2019-10-03 12:45:42
2019-09,2호선,0205,동대문역사문화공원,"461,166","539,068","55,634","59,669",2019-10-03 12:45:42
2019-09,2호선,0206,신당,"333,089","341,851","98,569","100,734",2019-10-03 12:45:42
2019-09,2호선,0207,상왕십리,"352,174","330,559","66,047","66,176",2019-10-03 12:45:42
2019-09,2호선,0208,왕십리(성동구청),"516,223","411,035","56,989","48,087",2019-10-03 12:45:42
2019-09,2호선,0209,한양대,"349,837","408,869","14,566","15,622",2019-10-03 12:45:42
2019-09,2호선,0210,뚝섬,"483,220","518,755","60,797","61,327",2019-10-03 12:45:42
