사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2017-07,1호선,0150,서울역,"1,343,644","1,302,475","197,668","192,521",2017-08-03 12:19:30
2017-07,1호선,0151,시청,"610,956","622,716","89,441","86,769",2017-08-03 12:19:30
2017-07,1호선,0152,종각,"1,213,479","1,166,614","149,545","141,028",2017-08-03 12:19:30
2017-07,1호선,0153,종로3가,"711,168","679,184","346,276","321,599",2017-08-03 12:19:30
2017-07,1호선,0154,종로5가,"490,397","507,166","261,821","251,811",2017-08-03 12:19:30
2017-07,1호선,0155,동대문,"322,260","381,943","132,485","139,709",2017-08-03 12:19:30
2017-07,1호선,0156,신설동,"339,715","332,075","118,029","112,667",2017-08-03 12:19:30
2017-07,1호선,0157,제기동,"278,268","271,638","292,021","308,591",2017-08-03 12:19:30
2017-07,1호선,0158,청량리(서울시립대입구),"476,943","495,862","327,285","332,554",2017-08-03 12:19:30
2017-07,1호선,0159,동묘앞,"156,934","170,694","130,134","132,871",2017-08-03 12:19:30
2017-07,2호선,0201,시청,"654,466","630,873","56,065","51,625",2017-08-03 12:19:30
2017-07,2호선,0202,을지로입구,"1,299,176","1,305,600","112,377","104,419",2017-08-03 12:19:30
2017-07,2호선,0203,을지로3가,"516,019","518,379","85,704","83,958",2017-08-03 12:19:30
2017-07,2호선,0204,을지로4가,"273,762","267,695","90,274","85,109",2017-08-03 12:19:30
2017-07,2호선,0205,동대문역사문화공원,"509,108","590,915","59,033","63,673",2017-08-03 12:19:30
2017-07,2호선,0206,신당,"343,757","359,243","104,543","106,694",2017-08-03 12:19:30
2017-07,2호선,0207,상왕십리,"332,129","313,041","65,874","67,041",2017-08-03 12:19:30
2017-07,2호선,0208,왕십리(성동구청),"530,383","436,225","56,932","47,947",2017-08-03 12:19:30
2017-07,2호선,0209,한양대,"252,192","280,999","14,443","15,544",2017-08-03 12:19:30
2017-07,2호선,0210,뚝섬,"414,424","445,904","62,803","63,108",2017-08-03 12:19:30
2017-07,2호선,0211,성수,"690,943","760,844","97,188","99,123",2017-08-03 12:19:30
2017-07,2호선,0212,건대입구,"1,219,058","1,350,394","91,808","94,952",2017-08-03 12:19:30
2017-07,2호선,0213,구의(광진구청),"597,620","571,370","102,852","104,296",2017-08-03 12:19:30
2017-07,2호선,0214,강변(동서울터미널),"1,290,894","1,293,588","136,962","134,951",2017-08-03 12:19:30
2017-07,2호선,0215,잠실나루,"434,740","413,771","85,642","86,338",2017-08-03 12:19:30
2017-07,2호선,0216,잠실(송파구청),"2,451,032","2,292,699","220,941","207,011",2017-08-03 12:19:30
2017-07,2호선,0217,잠실새내,"688,795","697,390","115,336","113,243",2017-08-03 12:19:30
2017-07,2호선,0218,종합운동장,"442,483","490,137","55,761","60,112",2017-08-03 12:19:30
2017-07,2호선,0219,삼성(무역센터),"1,688,977","1,746,546","123,549","116,470",2017-08-03 12:19:30
2017-07,2호선,0220,선릉,"1,446,396","1,236,345","197,817","169,980",2017-08-03 12:19:30
2017-07,2호선,0221,역삼,"1,239,582","1,386,723","151,077","154,470",2017-08-03 12:19:30
2017-07,2호선,0222,강남,"3,132,653","3,161,388","163,695","146,607",2017-08-03 12:19:30
2017-07,2호선,0223,교대(법원.검찰청),"950,848","1,067,467","157,706","174,303",2017-08-03 12:19:30
2017-07,2호선,0224,서초,"594,889","598,170","79,630","79,664",2017-08-03 12:19:30
2017-07,2호선,0225,방배,"486,203","493,754","78,865","78,612",2017-08-03 12:19:30
2017-07,2호선,0226,사당,"1,036,285","1,247,050","187,164","180,190",2017-08-03 12:19:30
2017-07,2호선,0227,낙성대,"809,521","766,042","109,164","110,204",2017-08-03 12:19:30
2017-07,2호선,0228,서울대입구(관악구청),"1,398,282","1,362,760","209,899","202,622",2017-08-03 12:19:30
2017-07,2호선,0229,봉천,"567,814","506,596","149,090","149,545",2017-08-03 12:19:30
2017-07,2호선,0230,신림,"1,889,520","1,833,721","234,868","240,985",2017-08-03 12:19:30
2017-07,2호선,0231,신대방,"731,586","681,210","130,249","132,255",2017-08-03 12:19:30
2017-07,2호선,0232,구로디지털단지,"1,726,826","1,726,552","166,332","168,881",2017-08-03 12:19:30
2017-07,2호선,0233,대림(구로구청),"799,453","824,418","112,448","116,394",2017-08-03 12:19:30
2017-07,2호선,0234,신도림,"1,627,372","1,628,522","203,130","194,798",2017-08-03 12:19:30
2017-07,2호선,0235,문래,"486,950","497,266","82,336","81,798",2017-08-03 12:19:30
2017-07,2호선,0236,영등포구청,"539,566","550,405","107,831","106,383",2017-08-03 12:19:30
