사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2016-07,4호선,0432,총신대입구,"541,782","608,866","137,150","146,994",2016-08-08 10:59:35
2016-07,4호선,0433,사당,"856,729","657,639","91,142","89,987",2016-08-08 10:59:35
2016-07,4호선,0434,남태령,"37,926","25,284","8,333","7,445",2016-08-08 10:59:35
2016-07,경부선,1001,서울역,31,0,0,0,2016-08-08 10:59:35
2016-07,경부선,1002,남영,"299,789","318,729","40,180","41,388",2016-08-08 10:59:35
2016-07,경부선,1003,용산,"1,083,912","1,105,328","137,293","136,534",2016-08-08 10:59:35
2016-07,경부선,1004,노량진,"478,318","452,561","44,376","41,929",2016-08-08 10:59:35
2016-07,경부선,1005,대방,"402,003","397,229","73,387","74,053",2016-08-08 10:59:35
2016-07,경부선,1006,영등포,"1,329,789","1,424,107","274,986","276,946",2016-08-08 10:59:35
2016-07,경부선,1007,신도림,"98,024","98,295","20,499","22,053",2016-08-08 10:59:35
2016-07,경부선,1032,신길,"278,915","222,780","45,451","41,128",2016-08-08 10:59:35
2016-07,경부선,1701,구로,"571,657","594,007","88,606","85,359",2016-08-08 10:59:35
2016-07,경부선,1702,가산디지털단지,"458,138","540,993","29,587","32,307",2016-08-08 10:59:35
2016-07,경부선,1703,금천구청,"271,493","250,865","71,099","71,354",2016-08-08 10:59:35
2016-07,경부선,1704,석수,"298,944","266,597","45,132","43,636",2016-08-08 10:59:35
2016-07,경부선,1705,관악,"215,796","200,747","53,328","52,502",2016-08-08 10:59:35
2016-07,경부선,1706,안양,"682,020","672,048","114,055","115,939",2016-08-08 10:59:35
2016-07,경부선,1707,명학,"250,308","250,396","39,832","39,479",2016-08-08 10:59:35
2016-07,경부선,1708,금정,"758,741","752,561","101,081","101,204",2016-08-08 10:59:35
2016-07,경부선,1709,군포,"192,794","182,880","33,189","31,989",2016-08-08 10:59:35
2016-07,경부선,1710,의왕,"217,858","205,091","37,758","37,988",2016-08-08 10:59:35
2016-07,경부선,1711,성균관대,"405,417","387,022","48,435","48,264",2016-08-08 10:59:35
2016-07,경부선,1712,화서,"213,275","208,797","40,788","41,079",2016-08-08 10:59:35
2016-07,경부선,1713,수원,"1,162,727","1,241,351","140,602","148,036",2016-08-08 10:59:35
2016-07,경부선,1714,독산,"423,009","440,114","63,549","66,137",2016-08-08 10:59:35
2016-07,경부선,1715,세류,"108,150","101,764","18,163","18,047",2016-08-08 10:59:35
2016-07,경부선,1716,병점,"375,945","375,653","55,003","54,499",2016-08-08 10:59:35
2016-07,경부선,1717,세마,"67,815","60,358","12,625","12,302",2016-08-08 10:59:35
2016-07,경부선,1718,오산대,"62,393","58,430","12,142","11,307",2016-08-08 10:59:35
2016-07,경부선,1719,오산,"260,947","251,908","39,540","40,801",2016-08-08 10:59:35
2016-07,경부선,1720,진위,"43,094","38,516","7,710","7,357",2016-08-08 10:59:35
2016-07,경부선,1721,송탄,"123,124","119,844","24,424","23,893",2016-08-08 10:59:35
2016-07,경부선,1722,서정리,"116,901","116,888","28,505","27,772",2016-08-08 10:59:35
2016-07,경부선,1723,지제,"25,572","24,197","4,019","4,099",2016-08-08 10:59:35
2016-07,경부선,1724,평택,"346,667","342,015","68,454","66,958",2016-08-08 10:59:35
2016-07,경부선,1725,성환,"88,827","88,241","20,449","20,231",2016-08-08 10:59:35
2016-07,경부선,1726,직산,"25,642","27,345","5,741","5,602",2016-08-08 10:59:35
2016-07,경부선,1727,두정,"142,180","143,669","22,009","22,394",2016-08-08 10:59:35
2016-07,경부선,1728,천안,"166,083","160,007","60,487","59,992",2016-08-08 10:59:35
2016-07,경부선,1729,당정,"183,988","176,751","29,713","28,887",2016-08-08 10:59:35
2016-07,경부선,1749,서동탄,"41,557","36,974","8,621","8,220",2016-08-08 10:59:35
2016-07,경부선,1750,광명,"25,147","20,345","1,399","1,517",2016-08-08 10:59:35
2016-07,경인선,1801,개봉,"571,362","569,115","151,158","156,927",2016-08-08 10:59:35
2016-07,경인선,1802,오류동,"288,117","260,233","83,140","80,354",2016-08-08 10:59:35
2016-07,경인선,1803,역곡,"739,555","704,279","132,464","134,127",2016-08-08 10:59:35
2016-07,경인선,1804,부천,"1,063,600","1,045,116","206,212","206,067",2016-08-08 10:59:35
2016-07,경인선,1805,송내,"887,351","867,566","117,196","115,650",2016-08-08 10:59:35
2016-07,경인선,1806,부평,"1,077,200","1,190,431","139,188","141,868",2016-08-08 10:59:35
2016-07,경인선,1807,백운,"214,809","209,670","62,748","63,673",2016-08-08 10:59:35
2016-07,경인선,1808,동암,"626,358","609,184","134,172","135,712",2016-08-08 10:59:35
2016-07,경인선,1809,주안,"739,600","727,806","123,397","122,157",2016-08-08 10:59:35
2016-07,경인선,1810,제물포,"227,153","209,576","48,244","48,327",2016-08-08 10:59:35
2016-07,경인선,1811,동인천,"456,373","424,322","120,304","115,480",2016-08-08 10:59:35
2016-07,경인선,1812,인천,"110,320","91,530","44,040","40,448",2016-08-08 10:59:35
2016-07,경인선,1813,구일,"205,682","210,625","34,682","34,334",2016-08-08 10:59:35
2016-07,경인선,1814,소사,"311,190","300,013","85,548","84,825",2016-08-08 10:59:35
2016-07,경인선,1815,부개,"264,556","244,821","62,973","61,360",2016-08-08 10:59:35
2016-07,경인선,1816,간석,"166,094","156,614","46,788","46,394",2016-08-08 10:59:35
2016-07,경인선,1817,도원,"99,367","99,873","33,832","34,689",2016-08-08 10:59:35
2016-07,경인선,1821,온수,"174,988","164,671","44,005","43,951",2016-08-08 10:59:35
2016-07,경인선,1822,중동,"249,740","229,156","64,862","64,741",2016-08-08 10:59:35
2016-07,경인선,1823,도화,"83,660","72,401","33,151","32,134",2016-08-08 10:59:35
2016-07,경원선,1008,이촌,"120,356","90,552","29,615","24,103",2016-08-08 10:59:35
2016-07,경원선,1009,서빙고,"55,455","56,091","15,989","15,727",2016-08-08 10:59:35
2016-07,경원선,1010,한남,"105,034","105,279","33,482","31,862",2016-08-08 10:59:35
2016-07,경원선,1011,옥수,"1,668","1,045",161,110,2016-08-08 10:59:35
2016-07,경원선,1012,응봉,"43,697","35,167","18,474","17,148",2016-08-08 10:59:35
2016-07,경원선,1013,왕십리,"460,575","510,120","59,870","64,393",2016-08-08 10:59:35
2016-07,경원선,1014,청량리(지상),"344,837","386,669","138,361","148,603",2016-08-08 10:59:35
2016-07,경원선,1016,외대앞,"301,396","275,820","56,191","55,483",2016-08-08 10:59:35
2016-07,경원선,1017,신이문,"238,012","201,829","64,317","63,384",2016-08-08 10:59:35
2016-07,경원선,1018,석계,"267,816","298,714","62,633","67,629",2016-08-08 10:59:35
2016-07,경원선,1019,광운대,"228,199","204,457","53,017","52,513",2016-08-08 10:59:35
2016-07,경원선,1020,월계,"105,552","93,107","49,650","47,407",2016-08-08 10:59:35
2016-07,경원선,1021,녹천,"122,538","95,678","38,306","35,397",2016-08-08 10:59:35
2016-07,경원선,1022,창동,6,0,1,0,2016-08-08 10:59:35
2016-07,경원선,1901,방학,"213,344","204,628","101,582","101,116",2016-08-08 10:59:35
2016-07,경원선,1902,도봉,"136,765","128,471","68,743","68,801",2016-08-08 10:59:35
2016-07,경원선,1903,도봉산,"142,690","90,947","77,141","64,699",2016-08-08 10:59:35
2016-07,경원선,1904,망월사,"177,081","176,500","66,757","68,649",2016-08-08 10:59:35
2016-07,경원선,1905,회룡,"275,234","257,120","134,809","135,921",2016-08-08 10:59:35
2016-07,경원선,1906,의정부,"579,745","612,393","126,191","127,341",2016-08-08 10:59:35
2016-07,경원선,1907,가능,"173,462","159,400","63,667","62,244",2016-08-08 10:59:35
2016-07,경원선,1908,녹양,"123,119","110,373","32,700","31,121",2016-08-08 10:59:35
2016-07,경원선,1909,양주,"229,175","193,385","52,824","48,861",2016-08-08 10:59:35
2016-07,경원선,1910,덕계,"50,988","45,973","16,470","16,146",2016-08-08 10:59:35
2016-07,경원선,1911,덕정,"166,777","159,291","35,560","36,200",2016-08-08 10:59:35
2016-07,경원선,1912,지행,"178,740","176,047","44,305","43,823",2016-08-08 10:59:35
2016-07,경원선,1913,동두천 중앙,"85,267","79,801","37,691","38,058",2016-08-08 10:59:35
2016-07,경원선,1914,보산,"46,716","43,898","14,819","13,944",2016-08-08 10:59:35
2016-07,경원선,1915,동두천,"51,990","61,804","18,950","28,810",2016-08-08 10:59:35
2016-07,경원선,1916,소요산,"66,182","51,254","88,939","77,441",2016-08-08 10:59:35
2016-07,안산선,1751,산본,"467,777","502,157","99,897","102,272",2016-08-08 10:59:35
2016-07,안산선,1752,대야미,"103,829","92,501","22,928","22,270",2016-08-08 10:59:35
2016-07,안산선,1753,반월,"132,004","120,181","28,400","28,181",2016-08-08 10:59:35
2016-07,안산선,1754,상록수,"549,727","533,510","82,701","83,777",2016-08-08 10:59:35
2016-07,안산선,1755,한대앞,"241,334","232,552","39,603","39,375",2016-08-08 10:59:35
2016-07,안산선,1756,중앙,"464,915","491,565","54,597","53,427",2016-08-08 10:59:35
2016-07,안산선,1757,고잔,"247,814","244,360","33,997","32,649",2016-08-08 10:59:35
2016-07,안산선,1758,초지,"100,223","94,062","15,037","14,205",2016-08-08 10:59:35
2016-07,안산선,1759,안산,"519,514","476,070","45,489","43,323",2016-08-08 10:59:35
2016-07,안산선,1760,신길온천,"44,543","40,993","9,164","8,996",2016-08-08 10:59:35
2016-07,안산선,1761,정왕,"238,307","256,226","24,839","26,307",2016-08-08 10:59:35
2016-07,안산선,1762,오이도,"224,907","214,882","31,996","31,715",2016-08-08 10:59:35
2016-07,안산선,1763,수리산,"109,927","80,986","32,059","29,616",2016-08-08 10:59:35
2016-07,과천선,1450,선바위,"237,198","196,252","31,822","30,110",2016-08-08 10:59:35
2016-07,과천선,1451,경마공원,"204,835","211,768","69,816","70,413",2016-08-08 10:59:35
2016-07,과천선,1452,대공원,"108,322","112,823","40,223","41,657",2016-08-08 10:59:35
2016-07,과천선,1453,과천,"129,756","107,161","35,145","33,676",2016-08-08 10:59:35
2016-07,과천선,1454,정부과천청사,"317,730","307,706","63,382","61,095",2016-08-08 10:59:35
2016-07,과천선,1455,인덕원,"665,152","654,234","97,020","100,123",2016-08-08 10:59:35
2016-07,과천선,1456,평촌,"418,278","413,407","59,496","59,929",2016-08-08 10:59:35
2016-07,과천선,1457,범계,"821,933","806,475","105,227","103,599",2016-08-08 10:59:35
2016-07,분당선,1023,선릉,"236,342","490,891","25,798","42,002",2016-08-08 10:59:35
2016-07,분당선,1024,한티,"400,884","418,704","65,110","65,642",2016-08-08 10:59:35
2016-07,분당선,1025,도곡,"162,911","170,927","36,833","37,788",2016-08-08 10:59:35
2016-07,분당선,1026,구룡,"43,606","41,551","17,109","17,625",2016-08-08 10:59:35
2016-07,분당선,1027,개포동,"89,622","90,655","20,832","21,659",2016-08-08 10:59:35
2016-07,분당선,1028,대모산입구,"83,001","73,772","29,339","28,746",2016-08-08 10:59:35
2016-07,분당선,1030,수서,"203,520","211,552","47,067","48,907",2016-08-08 10:59:35
2016-07,분당선,1031,복정,4,0,0,0,2016-08-08 10:59:35
2016-07,분당선,1846,수원,"263,982","174,220","25,751","15,547",2016-08-08 10:59:35
2016-07,분당선,1847,서울숲,"169,028","165,272","22,167","21,522",2016-08-08 10:59:35
2016-07,분당선,1848,압구정로데오,"416,710","475,731","37,992","36,121",2016-08-08 10:59:35
2016-07,분당선,1849,강남구청,"220,057","262,126","35,325","37,676",2016-08-08 10:59:35
2016-07,분당선,1850,선정릉,"201,336","227,735","39,316","39,848",2016-08-08 10:59:35
2016-07,분당선,1851,가천대,"183,556","215,439","22,797","25,108",2016-08-08 10:59:35
2016-07,분당선,1852,태평,"366,398","347,925","84,949","88,019",2016-08-08 10:59:35
2016-07,분당선,1853,모란,"594,162","545,854","153,080","167,184",2016-08-08 10:59:35
2016-07,분당선,1854,야탑,"705,986","743,810","145,290","144,918",2016-08-08 10:59:35
2016-07,분당선,1855,서현,"702,248","728,516","125,972","123,987",2016-08-08 10:59:35
2016-07,분당선,1856,수내,"348,829","347,824","76,947","76,421",2016-08-08 10:59:35
2016-07,분당선,1857,정자,"438,402","480,134","75,262","73,996",2016-08-08 10:59:35
2016-07,분당선,1858,미금,"487,799","515,743","116,586","129,199",2016-08-08 10:59:35
2016-07,분당선,1859,오리,"362,033","304,288","91,535","77,279",2016-08-08 10:59:35
2016-07,분당선,1860,이매,"127,428","117,375","33,067","32,097",2016-08-08 10:59:35
2016-07,분당선,1861,보정,"62,255","47,149","24,319","22,298",2016-08-08 10:59:35
2016-07,분당선,1862,죽전,"411,357","462,017","80,221","89,034",2016-08-08 10:59:35
2016-07,분당선,1863,구성,"116,457","114,220","37,470","38,227",2016-08-08 10:59:35
2016-07,분당선,1864,신갈,"113,611","107,768","29,178","28,653",2016-08-08 10:59:35
2016-07,분당선,1865,기흥,"193,684","182,375","30,136","30,411",2016-08-08 10:59:35
2016-07,분당선,1866,상갈,"129,168","122,447","28,754","26,883",2016-08-08 10:59:35
2016-07,분당선,1867,청명,"111,860","101,866","15,947","15,746",2016-08-08 10:59:35
2016-07,분당선,1868,영통,"237,129","241,856","26,495","26,396",2016-08-08 10:59:35
2016-07,분당선,1869,망포,"340,506","310,528","28,119","26,820",2016-08-08 10:59:35
2016-07,분당선,1870,매탄권선,"116,053","107,103","13,735","13,267",2016-08-08 10:59:35
2016-07,분당선,1871,수원시청,"285,165","323,230","32,146","32,652",2016-08-08 10:59:35
2016-07,분당선,1872,매교,"66,907","64,671","17,283","17,513",2016-08-08 10:59:35
2016-07,일산선,1948,원흥,"154,505","131,379","36,599","34,047",2016-08-08 10:59:35
2016-07,일산선,1950,삼송,"310,254","293,838","73,979","73,737",2016-08-08 10:59:35
2016-07,일산선,1951,원당,"289,035","269,046","84,316","84,302",2016-08-08 10:59:35
2016-07,일산선,1952,화정,"482,155","502,448","131,711","134,935",2016-08-08 10:59:35
2016-07,일산선,1953,대곡,"35,127","25,315","11,886","10,529",2016-08-08 10:59:35
2016-07,일산선,1954,백석,"273,421","268,268","74,688","72,621",2016-08-08 10:59:35
2016-07,일산선,1955,마두,"177,598","188,924","76,829","79,524",2016-08-08 10:59:35
2016-07,일산선,1956,정발산,"225,854","246,644","58,909","54,655",2016-08-08 10:59:35
2016-07,일산선,1957,주엽,"198,131","199,397","95,663","99,795",2016-08-08 10:59:35
2016-07,일산선,1958,대화,"347,524","265,888","90,675","82,255",2016-08-08 10:59:35
2016-07,중앙선,1015,회기,"744,730","720,090","124,608","124,692",2016-08-08 10:59:35
2016-07,중앙선,1201,중랑,"139,676","130,045","52,039","51,672",2016-08-08 10:59:35
2016-07,중앙선,1202,상봉,"149,105","142,725","37,188","34,767",2016-08-08 10:59:35
2016-07,중앙선,1203,망우,"196,880","189,539","67,214","68,098",2016-08-08 10:59:35
2016-07,중앙선,1204,양원,"45,388","47,616","16,960","16,933",2016-08-08 10:59:35
2016-07,중앙선,1205,구리,"340,646","356,448","80,784","82,079",2016-08-08 10:59:35
2016-07,중앙선,1206,도농,"226,629","195,277","55,422","52,651",2016-08-08 10:59:35
2016-07,중앙선,1207,양정,"19,150","16,234","8,695","7,705",2016-08-08 10:59:35
2016-07,중앙선,1208,덕소,"149,412","150,802","49,747","50,126",2016-08-08 10:59:35
2016-07,중앙선,1209,도심,"61,173","49,261","20,663","19,896",2016-08-08 10:59:35
2016-07,중앙선,1210,팔당,"19,317","17,151","6,526","5,966",2016-08-08 10:59:35
2016-07,중앙선,1211,운길산,"28,224","26,538","11,174","11,082",2016-08-08 10:59:35
2016-07,중앙선,1212,양수,"58,838","59,505","27,966","28,135",2016-08-08 10:59:35
2016-07,중앙선,1213,신원,"5,198","4,411","3,113","2,458",2016-08-08 10:59:35
2016-07,중앙선,1214,국수,"18,586","17,603","8,224","8,380",2016-08-08 10:59:35
2016-07,중앙선,1215,아신,"19,648","19,457","6,887","6,675",2016-08-08 10:59:35
2016-07,중앙선,1216,오빈,"7,231","7,360","3,721","3,711",2016-08-08 10:59:35
2016-07,중앙선,1217,양평,"87,802","87,316","33,691","34,739",2016-08-08 10:59:35
2016-07,중앙선,1218,원덕,"7,806","7,437","6,160","5,921",2016-08-08 10:59:35
2016-07,중앙선,1219,용문,"60,435","60,916","51,792","51,214",2016-08-08 10:59:35
2016-07,장항선,1401,봉명,"27,637","27,828","13,603","13,285",2016-08-08 10:59:35
2016-07,장항선,1402,쌍용동,"52,582","48,316","13,945","13,396",2016-08-08 10:59:35
2016-07,장항선,1403,아산,"61,066","55,799","7,557","7,040",2016-08-08 10:59:35
2016-07,장항선,1405,배방,"23,364","22,652","7,317","6,739",2016-08-08 10:59:35
2016-07,장항선,1407,온양온천,"87,691","88,422","52,119","53,696",2016-08-08 10:59:35
