사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2016-08,1호선,0150,서울역,"1,672,795","1,434,594","214,384","197,604",2016-09-08 12:34:50
2016-08,1호선,0151,시청,"648,583","646,060","97,067","95,610",2016-09-08 12:34:50
2016-08,1호선,0152,종각,"1,239,435","1,196,526","146,459","138,770",2016-09-08 12:34:50
2016-08,1호선,0153,종로3가,"711,034","673,715","335,434","310,324",2016-09-08 12:34:50
2016-08,1호선,0154,종로5가,"529,525","546,605","246,914","237,558",2016-09-08 12:34:50
2016-08,1호선,0155,동대문,"323,799","391,753","126,478","135,293",2016-09-08 12:34:50
2016-08,1호선,0156,신설동,"363,166","356,452","114,640","110,658",2016-09-08 12:34:50
2016-08,1호선,0157,제기동,"266,043","260,556","279,978","293,886",2016-09-08 12:34:50
2016-08,1호선,0158,청량리(지하),"525,005","549,217","342,211","349,530",2016-09-08 12:34:50
2016-08,1호선,0159,동묘앞,"153,884","166,745","123,520","123,935",2016-09-08 12:34:50
2016-08,2호선,0201,시청,"697,304","660,585","55,753","51,891",2016-09-08 12:34:50
2016-08,2호선,0202,을지로입구,"1,451,357","1,454,538","112,146","104,753",2016-09-08 12:34:50
2016-08,2호선,0203,을지로3가,"519,535","511,825","84,321","81,268",2016-09-08 12:34:50
2016-08,2호선,0204,을지로4가,"290,327","284,001","89,344","84,772",2016-09-08 12:34:50
2016-08,2호선,0205,동대문역사문화공원,"515,078","606,477","55,939","60,795",2016-09-08 12:34:50
2016-08,2호선,0206,신당,"339,067","355,028","103,743","105,319",2016-09-08 12:34:50
2016-08,2호선,0207,상왕십리,"259,998","243,403","57,896","58,650",2016-09-08 12:34:50
2016-08,2호선,0208,왕십리(성동구청),"527,929","441,842","59,409","49,676",2016-09-08 12:34:50
2016-08,2호선,0209,한양대,"239,888","268,566","14,078","15,058",2016-09-08 12:34:50
2016-08,2호선,0210,뚝섬,"406,882","435,679","62,720","63,380",2016-09-08 12:34:50
2016-08,2호선,0211,성수,"668,155","729,748","92,182","94,103",2016-09-08 12:34:50
2016-08,2호선,0212,건대입구,"1,256,670","1,386,102","89,355","93,563",2016-09-08 12:34:50
2016-08,2호선,0213,구의,"616,804","595,960","104,623","105,264",2016-09-08 12:34:50
2016-08,2호선,0214,강변,"1,399,612","1,409,293","140,212","138,010",2016-09-08 12:34:50
2016-08,2호선,0215,잠실나루,"445,674","426,057","84,083","84,698",2016-09-08 12:34:50
2016-08,2호선,0216,잠실,"2,408,243","2,242,454","215,737","203,777",2016-09-08 12:34:50
2016-08,2호선,0217,신천,"692,013","695,053","109,767","106,946",2016-09-08 12:34:50
2016-08,2호선,0218,종합운동장,"460,545","513,588","52,576","56,340",2016-09-08 12:34:50
2016-08,2호선,0219,삼성,"1,652,255","1,702,850","126,545","119,847",2016-09-08 12:34:50
2016-08,2호선,0220,선릉,"1,454,459","1,235,930","188,406","162,957",2016-09-08 12:34:50
2016-08,2호선,0221,역삼,"1,216,010","1,356,373","143,124","146,197",2016-09-08 12:34:50
2016-08,2호선,0222,강남,"3,015,965","3,053,228","154,452","137,739",2016-09-08 12:34:50
2016-08,2호선,0223,교대,"981,298","1,080,607","148,501","159,979",2016-09-08 12:34:50
2016-08,2호선,0224,서초,"597,331","598,714","74,936","74,974",2016-09-08 12:34:50
2016-08,2호선,0225,방배,"524,702","526,698","74,735","74,126",2016-09-08 12:34:50
