사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2019-06,1호선,0150,서울역,"1,455,132","1,383,612","226,392","222,017",2019-07-03 12:03:28
2019-06,1호선,0151,시청,"645,458","665,243","106,006","104,638",2019-07-03 12:03:28
2019-06,1호선,0152,종각,"1,089,346","1,054,915","158,107","148,419",2019-07-03 12:03:28
2019-06,1호선,0153,종로3가,"631,015","593,249","386,610","363,807",2019-07-03 12:03:28
2019-06,1호선,0154,종로5가,"497,300","516,083","287,805","276,299",2019-07-03 12:03:28
2019-06,1호선,0155,동대문,"311,415","351,442","142,572","149,128",2019-07-03 12:03:28
2019-06,1호선,0156,신설동,"351,093","344,271","125,185","119,840",2019-07-03 12:03:28
2019-06,1호선,0157,제기동,"272,032","262,364","338,251","360,782",2019-07-03 12:03:28
2019-06,1호선,0158,청량리(서울시립대입구),"434,832","450,201","320,309","326,952",2019-07-03 12:03:28
2019-06,1호선,0159,동묘앞,"178,254","195,117","162,450","163,978",2019-07-03 12:03:28
2019-06,2호선,0201,시청,"686,102","656,475","61,776","55,747",2019-07-03 12:03:28
2019-06,2호선,0202,을지로입구,"1,369,365","1,370,088","116,388","107,416",2019-07-03 12:03:28
2019-06,2호선,0203,을지로3가,"586,253","583,938","92,107","90,810",2019-07-03 12:03:28
2019-06,2호선,0204,을지로4가,"273,829","279,750","90,164","86,671",2019-07-03 12:03:28
2019-06,2호선,0205,동대문역사문화공원,"505,979","594,677","62,386","66,430",2019-07-03 12:03:28
2019-06,2호선,0206,신당,"343,669","356,331","105,026","106,826",2019-07-03 12:03:28
2019-06,2호선,0207,상왕십리,"362,743","338,900","69,396","70,183",2019-07-03 12:03:28
2019-06,2호선,0208,왕십리(성동구청),"533,118","432,024","61,682","51,527",2019-07-03 12:03:28
2019-06,2호선,0209,한양대,"325,829","371,702","15,741","16,953",2019-07-03 12:03:28
2019-06,2호선,0210,뚝섬,"500,962","533,742","64,803","65,088",2019-07-03 12:03:28
2019-06,2호선,0211,성수,"730,281","804,360","108,181","109,528",2019-07-03 12:03:28
2019-06,2호선,0212,건대입구,"1,223,409","1,342,701","100,909","105,058",2019-07-03 12:03:28
2019-06,2호선,0213,구의(광진구청),"606,392","576,245","111,048","111,700",2019-07-03 12:03:28
2019-06,2호선,0214,강변(동서울터미널),"1,194,678","1,180,114","150,896","147,023",2019-07-03 12:03:28
2019-06,2호선,0215,잠실나루,"385,324","373,879","91,590","92,592",2019-07-03 12:03:28
2019-06,2호선,0216,잠실(송파구청),"2,274,859","2,191,037","222,644","211,606",2019-07-03 12:03:28
2019-06,2호선,0217,잠실새내,"620,946","628,593","115,122","114,943",2019-07-03 12:03:28
2019-06,2호선,0218,종합운동장,"378,318","429,546","57,628","61,320",2019-07-03 12:03:28
2019-06,2호선,0219,삼성(무역센터),"1,587,016","1,647,028","126,975","120,776",2019-07-03 12:03:28
2019-06,2호선,0220,선릉,"1,352,293","1,205,628","216,778","191,086",2019-07-03 12:03:28
2019-06,2호선,0221,역삼,"1,167,896","1,324,223","164,900","167,909",2019-07-03 12:03:28
2019-06,2호선,0222,강남,"2,716,424","2,802,762","181,864","163,127",2019-07-03 12:03:28
2019-06,2호선,0223,교대(법원.검찰청),"887,786","1,003,008","168,563","190,630",2019-07-03 12:03:28
2019-06,2호선,0224,서초,"591,516","586,967","96,293","96,104",2019-07-03 12:03:28
2019-06,2호선,0225,방배,"499,443","514,817","84,525","83,821",2019-07-03 12:03:28
