사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2018-11,1호선,0150,서울역,"1,618,328","1,495,023","230,879","220,568",2018-12-03 12:42:55
2018-11,1호선,0151,시청,"736,654","728,341","109,764","107,291",2018-12-03 12:42:55
2018-11,1호선,0152,종각,"1,208,704","1,148,219","160,156","149,661",2018-12-03 12:42:55
2018-11,1호선,0153,종로3가,"675,119","629,460","378,986","350,338",2018-12-03 12:42:55
2018-11,1호선,0154,종로5가,"544,142","562,260","265,662","255,663",2018-12-03 12:42:55
2018-11,1호선,0155,동대문,"327,967","370,295","136,953","142,534",2018-12-03 12:42:55
2018-11,1호선,0156,신설동,"383,217","377,318","124,757","118,371",2018-12-03 12:42:55
2018-11,1호선,0157,제기동,"298,861","290,296","339,292","359,811",2018-12-03 12:42:55
2018-11,1호선,0158,청량리(서울시립대입구),"493,565","517,920","322,074","330,485",2018-12-03 12:42:55
2018-11,1호선,0159,동묘앞,"190,029","204,819","147,814","151,101",2018-12-03 12:42:55
2018-11,2호선,0201,시청,"743,376","714,532","65,220","59,868",2018-12-03 12:42:55
2018-11,2호선,0202,을지로입구,"1,461,711","1,455,801","118,669","109,455",2018-12-03 12:42:55
2018-11,2호선,0203,을지로3가,"622,658","606,119","93,347","92,828",2018-12-03 12:42:55
2018-11,2호선,0204,을지로4가,"297,222","297,933","93,671","89,794",2018-12-03 12:42:55
2018-11,2호선,0205,동대문역사문화공원,"521,031","608,443","60,741","65,058",2018-12-03 12:42:55
2018-11,2호선,0206,신당,"366,341","381,534","104,004","105,937",2018-12-03 12:42:55
2018-11,2호선,0207,상왕십리,"385,055","364,278","70,472","71,289",2018-12-03 12:42:55
2018-11,2호선,0208,왕십리(성동구청),"589,780","468,536","62,316","52,578",2018-12-03 12:42:55
2018-11,2호선,0209,한양대,"416,091","481,371","18,412","19,991",2018-12-03 12:42:55
2018-11,2호선,0210,뚝섬,"496,526","525,684","65,621","66,435",2018-12-03 12:42:55
2018-11,2호선,0211,성수,"767,987","842,722","107,365","109,103",2018-12-03 12:42:55
2018-11,2호선,0212,건대입구,"1,204,670","1,387,086","97,792","102,991",2018-12-03 12:42:55
2018-11,2호선,0213,구의(광진구청),"651,692","624,991","110,297","111,687",2018-12-03 12:42:55
2018-11,2호선,0214,강변(동서울터미널),"1,301,071","1,287,034","152,224","149,546",2018-12-03 12:42:55
2018-11,2호선,0215,잠실나루,"450,202","428,981","96,679","97,193",2018-12-03 12:42:55
2018-11,2호선,0216,잠실(송파구청),"2,548,220","2,436,030","242,696","227,699",2018-12-03 12:42:55
2018-11,2호선,0217,잠실새내,"701,500","704,003","127,700","125,858",2018-12-03 12:42:55
2018-11,2호선,0218,종합운동장,"378,956","441,980","60,940","64,596",2018-12-03 12:42:55
2018-11,2호선,0219,삼성(무역센터),"1,804,786","1,864,651","132,749","125,283",2018-12-03 12:42:55
2018-11,2호선,0220,선릉,"1,517,403","1,340,754","225,286","199,619",2018-12-03 12:42:55
2018-11,2호선,0221,역삼,"1,320,127","1,476,068","163,484","165,724",2018-12-03 12:42:55
2018-11,2호선,0222,강남,"2,889,508","2,968,644","182,305","164,120",2018-12-03 12:42:55
2018-11,2호선,0223,교대(법원.검찰청),"954,449","1,089,791","176,578","197,950",2018-12-03 12:42:55
2018-11,2호선,0224,서초,"647,231","647,874","96,497","97,418",2018-12-03 12:42:55
2018-11,2호선,0225,방배,"574,879","591,980","89,784","88,518",2018-12-03 12:42:55
2018-11,2호선,0226,사당,"1,132,246","1,324,427","216,314","206,530",2018-12-03 12:42:55
2018-11,2호선,0227,낙성대,"838,368","802,009","116,078","117,011",2018-12-03 12:42:55
