사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2016-02,1호선,0150,서울역,"1,601,463","1,384,611","193,565","177,354",2016-03-08 11:24:36
2016-02,1호선,0151,시청,"576,113","570,064","78,139","77,196",2016-03-08 11:24:36
2016-02,1호선,0152,종각,"1,162,764","1,097,789","134,729","126,985",2016-03-08 11:24:36
2016-02,1호선,0153,종로3가,"712,684","684,801","330,776","304,815",2016-03-08 11:24:36
2016-02,1호선,0154,종로5가,"534,847","538,179","225,244","215,948",2016-03-08 11:24:36
2016-02,1호선,0155,동대문,"321,355","381,420","115,831","122,480",2016-03-08 11:24:36
2016-02,1호선,0156,신설동,"327,179","317,256","106,767","102,197",2016-03-08 11:24:36
2016-02,1호선,0157,제기동,"256,958","254,181","268,469","283,226",2016-03-08 11:24:36
2016-02,1호선,0158,청량리(지하),"516,573","541,212","311,123","314,957",2016-03-08 11:24:36
2016-02,1호선,0159,동묘앞,"147,909","164,445","117,437","117,607",2016-03-08 11:24:36
2016-02,2호선,0201,시청,"635,298","606,135","50,608","45,960",2016-03-08 11:24:36
2016-02,2호선,0202,을지로입구,"1,307,211","1,299,946","102,571","95,452",2016-03-08 11:24:36
2016-02,2호선,0203,을지로3가,"442,428","436,260","77,855","75,210",2016-03-08 11:24:36
2016-02,2호선,0204,을지로4가,"268,782","268,877","81,477","77,332",2016-03-08 11:24:36
2016-02,2호선,0205,동대문역사문화공원,"423,955","483,715","48,533","52,419",2016-03-08 11:24:36
2016-02,2호선,0206,신당,"314,620","337,039","94,405","95,657",2016-03-08 11:24:36
2016-02,2호선,0207,상왕십리,"238,436","224,337","52,398","52,510",2016-03-08 11:24:36
2016-02,2호선,0208,왕십리(성동구청),"486,588","427,580","52,239","44,920",2016-03-08 11:24:36
2016-02,2호선,0209,한양대,"202,664","231,815","12,921","14,214",2016-03-08 11:24:36
2016-02,2호선,0210,뚝섬,"358,011","379,356","56,690","57,359",2016-03-08 11:24:36
2016-02,2호선,0211,성수,"579,671","637,281","84,455","86,738",2016-03-08 11:24:36
2016-02,2호선,0212,건대입구,"1,156,979","1,278,022","83,099","87,470",2016-03-08 11:24:36
2016-02,2호선,0213,구의,"559,122","544,978","93,591","94,725",2016-03-08 11:24:36
2016-02,2호선,0214,강변,"1,288,478","1,290,985","126,316","124,525",2016-03-08 11:24:36
2016-02,2호선,0215,잠실나루,"399,910","379,766","73,838","74,313",2016-03-08 11:24:36
2016-02,2호선,0216,잠실,"2,183,204","2,017,790","176,020","164,884",2016-03-08 11:24:36
2016-02,2호선,0217,신천,"620,275","620,122","98,420","96,779",2016-03-08 11:24:36
2016-02,2호선,0218,종합운동장,"274,321","304,899","41,967","44,037",2016-03-08 11:24:36
2016-02,2호선,0219,삼성,"1,399,594","1,447,330","104,186","98,882",2016-03-08 11:24:36
2016-02,2호선,0220,선릉,"1,299,501","1,115,287","172,566","148,558",2016-03-08 11:24:36
2016-02,2호선,0221,역삼,"1,108,409","1,225,824","132,453","134,500",2016-03-08 11:24:36
2016-02,2호선,0222,강남,"2,723,001","2,772,119","140,426","127,187",2016-03-08 11:24:36
2016-02,2호선,0223,교대,"863,928","950,905","140,920","152,100",2016-03-08 11:24:36
2016-02,2호선,0224,서초,"528,701","526,426","71,067","69,385",2016-03-08 11:24:36
2016-02,2호선,0225,방배,"452,670","458,351","68,888","67,945",2016-03-08 11:24:36
2016-02,2호선,0226,사당,"1,009,851","1,148,052","165,029","153,893",2016-03-08 11:24:36
2016-02,2호선,0227,낙성대,"735,759","700,626","97,332","97,449",2016-03-08 11:24:36
2016-02,2호선,0228,서울대입구,"1,226,429","1,205,483","187,507","181,428",2016-03-08 11:24:36
2016-02,2호선,0229,봉천,"516,733","472,339","128,768","129,658",2016-03-08 11:24:36
2016-02,2호선,0230,신림,"1,814,519","1,773,174","218,796","223,223",2016-03-08 11:24:36
2016-02,2호선,0231,신대방,"645,680","607,762","108,511","111,855",2016-03-08 11:24:36
2016-02,2호선,0232,구로디지털단지,"1,582,033","1,578,364","142,185","145,082",2016-03-08 11:24:36
2016-02,2호선,0233,대림,"758,011","788,203","102,133","105,850",2016-03-08 11:24:36
2016-02,2호선,0234,신도림,"1,568,100","1,550,787","176,086","168,993",2016-03-08 11:24:36
2016-02,2호선,0235,문래,"436,468","443,138","71,071","70,212",2016-03-08 11:24:36
2016-02,2호선,0236,영등포구청,"484,962","489,028","90,778","88,769",2016-03-08 11:24:36
2016-02,2호선,0237,당산,"517,333","577,398","58,087","63,027",2016-03-08 11:24:36
2016-02,2호선,0238,합정,"842,525","864,917","65,295","63,984",2016-03-08 11:24:36
2016-02,2호선,0239,홍대입구,"2,058,032","2,207,971","105,835","103,126",2016-03-08 11:24:36
2016-02,2호선,0240,신촌,"1,309,035","1,338,111","128,298","126,057",2016-03-08 11:24:36
2016-02,2호선,0241,이대,"495,921","519,553","65,528","67,087",2016-03-08 11:24:36
2016-02,2호선,0242,아현,"209,226","195,560","56,553","55,522",2016-03-08 11:24:36
2016-02,2호선,0243,충정로,"261,261","282,657","48,353","48,014",2016-03-08 11:24:36
2016-02,2호선,0244,용답,"53,344","52,880","14,376","14,200",2016-03-08 11:24:36
2016-02,2호선,0245,신답,"26,504","30,782","8,589","9,380",2016-03-08 11:24:36
2016-02,2호선,0246,신설동,"79,354","73,374","30,464","30,388",2016-03-08 11:24:36
2016-02,2호선,0247,도림천,"21,565","23,811","5,085","5,897",2016-03-08 11:24:36
2016-02,2호선,0248,양천구청,"154,380","164,251","39,184","39,890",2016-03-08 11:24:36
2016-02,2호선,0249,신정네거리,"238,761","239,793","57,309","57,900",2016-03-08 11:24:36
2016-02,2호선,0250,용두,"42,590","44,425","19,770","21,101",2016-03-08 11:24:36
2016-02,3호선,0309,지축,"22,574","23,305","9,743","10,893",2016-03-08 11:24:36
2016-02,3호선,0310,구파발,"384,522","311,838","74,764","67,946",2016-03-08 11:24:36
2016-02,3호선,0311,연신내,"916,111","864,735","220,504","214,102",2016-03-08 11:24:36
2016-02,3호선,0312,불광,"400,913","437,261","129,739","140,830",2016-03-08 11:24:36
2016-02,3호선,0313,녹번,"325,543","274,007","70,232","69,009",2016-03-08 11:24:36
2016-02,3호선,0314,홍제,"410,205","377,431","131,727","131,833",2016-03-08 11:24:36
2016-02,3호선,0315,무악재,"87,526","84,259","29,064","31,282",2016-03-08 11:24:36
2016-02,3호선,0316,독립문,"138,876","142,956","61,558","61,677",2016-03-08 11:24:36
2016-02,3호선,0317,경복궁,"530,191","566,393","75,436","73,482",2016-03-08 11:24:36
2016-02,3호선,0318,안국,"585,354","628,444","111,286","121,664",2016-03-08 11:24:36
2016-02,3호선,0319,종로3가,"170,566","241,060","56,871","63,298",2016-03-08 11:24:36
2016-02,3호선,0320,을지로3가,"190,830","223,218","53,322","53,270",2016-03-08 11:24:36
2016-02,3호선,0321,충무로,27,0,7,0,2016-03-08 11:24:36
2016-02,3호선,0322,동대입구,"241,609","268,515","30,611","32,514",2016-03-08 11:24:36
2016-02,3호선,0323,약수,"315,802","302,020","77,132","74,925",2016-03-08 11:24:36
2016-02,3호선,0324,금호,"168,837","152,958","46,107","45,308",2016-03-08 11:24:36
2016-02,3호선,0325,옥수,"223,290","236,872","48,310","49,059",2016-03-08 11:24:36
2016-02,3호선,0326,압구정,"871,114","965,464","124,637","123,962",2016-03-08 11:24:36
2016-02,3호선,0327,신사,"798,215","873,989","65,211","62,627",2016-03-08 11:24:36
2016-02,3호선,0328,잠원,"118,343","114,356","26,764","26,074",2016-03-08 11:24:36
2016-02,3호선,0329,고속터미널,"1,491,196","1,585,223","156,975","154,957",2016-03-08 11:24:36
2016-02,3호선,0330,교대,"306,671","232,126","54,789","38,584",2016-03-08 11:24:36
2016-02,3호선,0331,남부터미널,"919,608","951,578","114,414","115,157",2016-03-08 11:24:36
2016-02,3호선,0332,양재,"963,014","1,039,223","137,052","139,567",2016-03-08 11:24:36
2016-02,3호선,0333,매봉,"270,395","261,447","48,681","44,671",2016-03-08 11:24:36
2016-02,3호선,0334,도곡,"164,589","161,020","25,018","20,964",2016-03-08 11:24:36
2016-02,3호선,0335,대치,"281,551","264,843","57,892","55,883",2016-03-08 11:24:36
2016-02,3호선,0336,학여울,"91,169","92,855","12,150","12,022",2016-03-08 11:24:36
2016-02,3호선,0337,대청,"232,600","204,214","43,526","40,948",2016-03-08 11:24:36
2016-02,3호선,0338,일원,"197,685","205,755","53,567","54,420",2016-03-08 11:24:36
2016-02,3호선,0339,수서,"250,775","263,279","72,869","72,634",2016-03-08 11:24:36
2016-02,3호선,0340,가락시장,"186,982","172,051","55,615","53,368",2016-03-08 11:24:36
2016-02,3호선,0341,경찰병원,"170,392","169,736","32,343","33,207",2016-03-08 11:24:36
2016-02,3호선,0342,오금,"158,509","140,359","21,689","20,411",2016-03-08 11:24:36
2016-02,4호선,0409,당고개,"292,344","269,468","79,929","79,834",2016-03-08 11:24:36
2016-02,4호선,0410,상계,"500,063","442,640","101,349","100,259",2016-03-08 11:24:36
2016-02,4호선,0411,노원,"579,021","657,411","79,725","78,118",2016-03-08 11:24:36
2016-02,4호선,0412,창동,"657,959","711,610","157,130","163,890",2016-03-08 11:24:36
2016-02,4호선,0413,쌍문,"774,649","653,073","144,881","139,458",2016-03-08 11:24:36
2016-02,4호선,0414,수유(강북구청),"1,023,069","994,808","222,586","222,692",2016-03-08 11:24:36
2016-02,4호선,0415,미아,"400,296","355,755","116,223","116,051",2016-03-08 11:24:36
2016-02,4호선,0416,미아사거리,"764,639","741,022","168,046","168,622",2016-03-08 11:24:36
2016-02,4호선,0417,길음,"602,016","560,995","129,375","131,489",2016-03-08 11:24:36
2016-02,4호선,0418,성신여대입구,"620,352","575,679","91,790","88,259",2016-03-08 11:24:36
2016-02,4호선,0419,한성대입구,"357,253","341,718","71,766","70,895",2016-03-08 11:24:36
2016-02,4호선,0420,혜화,"1,066,564","1,115,561","115,200","115,657",2016-03-08 11:24:36
2016-02,4호선,0421,동대문,"544,008","560,166","123,937","116,210",2016-03-08 11:24:36
2016-02,4호선,0422,동대문역사문화공원,"557,241","508,974","56,179","51,237",2016-03-08 11:24:36
2016-02,4호선,0423,충무로,"759,046","788,603","115,139","117,675",2016-03-08 11:24:36
2016-02,4호선,0424,명동,"1,091,823","1,197,891","63,208","65,472",2016-03-08 11:24:36
2016-02,4호선,0425,회현,"605,124","646,648","159,306","158,902",2016-03-08 11:24:36
2016-02,4호선,0426,서울역,"282,315","562,738","34,247","45,367",2016-03-08 11:24:36
2016-02,4호선,0427,숙대입구,"386,438","379,902","53,132","50,470",2016-03-08 11:24:36
2016-02,4호선,0428,삼각지,"105,871","137,169","26,636","28,875",2016-03-08 11:24:36
2016-02,4호선,0429,신용산,"327,402","353,367","47,446","47,840",2016-03-08 11:24:36
2016-02,4호선,0430,이촌,"205,865","230,384","36,050","39,266",2016-03-08 11:24:36
2016-02,4호선,0431,동작,"45,180","47,665","15,597","15,653",2016-03-08 11:24:36
2016-02,4호선,0432,총신대입구,"486,426","548,839","121,568","129,117",2016-03-08 11:24:36
2016-02,4호선,0433,사당,"785,028","592,973","81,759","81,978",2016-03-08 11:24:36
2016-02,4호선,0434,남태령,"25,359","18,494","7,267","6,870",2016-03-08 11:24:36
