사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2019-07,1호선,0150,서울역,"1,515,114","1,433,952","220,439","213,401",2019-08-03 11:47:10
2019-07,1호선,0151,시청,"679,661","700,317","99,711","98,638",2019-08-03 11:47:10
2019-07,1호선,0152,종각,"1,208,248","1,181,427","163,469","153,881",2019-08-03 11:47:10
2019-07,1호선,0153,종로3가,"683,505","653,075","381,580","358,082",2019-08-03 11:47:10
2019-07,1호선,0154,종로5가,"514,309","530,473","288,715","276,182",2019-08-03 11:47:10
2019-07,1호선,0155,동대문,"307,237","347,958","137,855","143,508",2019-08-03 11:47:10
2019-07,1호선,0156,신설동,"372,169","367,285","124,337","119,207",2019-08-03 11:47:10
2019-07,1호선,0157,제기동,"282,671","272,541","330,434","351,063",2019-08-03 11:47:10
2019-07,1호선,0158,청량리(서울시립대입구),"434,359","447,194","315,588","320,820",2019-08-03 11:47:10
2019-07,1호선,0159,동묘앞,"167,941","179,242","141,100","143,546",2019-08-03 11:47:10
2019-07,2호선,0201,시청,"756,248","724,630","61,751","55,303",2019-08-03 11:47:10
2019-07,2호선,0202,을지로입구,"1,461,862","1,470,373","122,736","114,124",2019-08-03 11:47:10
2019-07,2호선,0203,을지로3가,"644,166","650,210","92,584","90,909",2019-08-03 11:47:10
2019-07,2호선,0204,을지로4가,"297,609","301,610","92,385","88,000",2019-08-03 11:47:10
2019-07,2호선,0205,동대문역사문화공원,"510,044","600,045","62,263","66,374",2019-08-03 11:47:10
2019-07,2호선,0206,신당,"361,331","370,603","104,143","106,334",2019-08-03 11:47:10
2019-07,2호선,0207,상왕십리,"385,062","364,898","71,726","72,471",2019-08-03 11:47:10
2019-07,2호선,0208,왕십리(성동구청),"542,084","452,113","63,298","52,862",2019-08-03 11:47:10
2019-07,2호선,0209,한양대,"258,600","281,749","14,834","15,915",2019-08-03 11:47:10
2019-07,2호선,0210,뚝섬,"536,539","573,640","64,569","64,832",2019-08-03 11:47:10
2019-07,2호선,0211,성수,"808,587","886,172","112,258","113,717",2019-08-03 11:47:10
2019-07,2호선,0212,건대입구,"1,251,698","1,386,003","100,508","104,094",2019-08-03 11:47:10
2019-07,2호선,0213,구의(광진구청),"646,906","617,669","113,844","114,926",2019-08-03 11:47:10
2019-07,2호선,0214,강변(동서울터미널),"1,231,239","1,222,330","147,774","143,602",2019-08-03 11:47:10
2019-07,2호선,0215,잠실나루,"414,621","401,414","94,276","95,054",2019-08-03 11:47:10
2019-07,2호선,0216,잠실(송파구청),"2,462,690","2,390,621","220,026","212,065",2019-08-03 11:47:10
2019-07,2호선,0217,잠실새내,"660,438","668,394","117,879","116,590",2019-08-03 11:47:10
2019-07,2호선,0218,종합운동장,"378,769","417,574","54,009","56,822",2019-08-03 11:47:10
2019-07,2호선,0219,삼성(무역센터),"1,872,100","1,926,796","131,703","124,577",2019-08-03 11:47:10
2019-07,2호선,0220,선릉,"1,539,981","1,377,509","234,326","206,345",2019-08-03 11:47:10
2019-07,2호선,0221,역삼,"1,373,696","1,553,167","176,514","179,524",2019-08-03 11:47:10
2019-07,2호선,0222,강남,"3,176,079","3,252,101","191,844","172,414",2019-08-03 11:47:10
2019-07,2호선,0223,교대(법원.검찰청),"984,992","1,112,111","172,495","194,308",2019-08-03 11:47:10
2019-07,2호선,0224,서초,"633,449","630,338","89,312","88,910",2019-08-03 11:47:10
2019-07,2호선,0225,방배,"470,804","485,112","83,353","82,305",2019-08-03 11:47:10
2019-07,2호선,0226,사당,"1,132,967","1,272,975","218,595","206,956",2019-08-03 11:47:10
2019-07,2호선,0227,낙성대,"813,168","772,642","119,332","121,050",2019-08-03 11:47:10
2019-07,2호선,0228,서울대입구(관악구청),"1,459,258","1,414,570","212,046","203,729",2019-08-03 11:47:10
2019-07,2호선,0229,봉천,"629,839","567,593","167,782","168,368",2019-08-03 11:47:10
2019-07,2호선,0230,신림,"1,941,395","1,871,841","256,544","259,898",2019-08-03 11:47:10
2019-07,2호선,0231,신대방,"762,886","719,903","141,367","142,496",2019-08-03 11:47:10
2019-07,2호선,0232,구로디지털단지,"1,811,803","1,812,278","192,259","196,694",2019-08-03 11:47:10
2019-07,2호선,0233,대림(구로구청),"785,914","807,389","124,985","129,065",2019-08-03 11:47:10
2019-07,2호선,0234,신도림,"1,581,150","1,576,215","227,594","216,142",2019-08-03 11:47:10
2019-07,2호선,0235,문래,"546,949","555,564","92,050","90,112",2019-08-03 11:47:10
2019-07,2호선,0236,영등포구청,"582,952","592,882","110,583","108,133",2019-08-03 11:47:10
2019-07,2호선,0237,당산,"625,599","688,319","74,347","79,494",2019-08-03 11:47:10
2019-07,2호선,0238,합정,"981,476","1,052,178","75,447","76,371",2019-08-03 11:47:10
2019-07,2호선,0239,홍대입구,"2,349,280","2,538,931","116,517","113,827",2019-08-03 11:47:10
2019-07,2호선,0240,신촌,"1,313,011","1,354,851","147,363","144,506",2019-08-03 11:47:10
2019-07,2호선,0241,이대,"498,546","526,488","65,975","66,746",2019-08-03 11:47:10
2019-07,2호선,0242,아현,"266,883","251,142","68,883","68,340",2019-08-03 11:47:10
2019-07,2호선,0243,충정로(경기대입구),"288,083","306,995","51,671","51,681",2019-08-03 11:47:10
2019-07,2호선,0244,용답,"65,776","64,063","18,213","17,399",2019-08-03 11:47:10
2019-07,2호선,0245,신답,"40,327","44,546","10,230","11,220",2019-08-03 11:47:10
2019-07,2호선,0246,신설동,"95,424","89,327","35,984","37,812",2019-08-03 11:47:10
2019-07,2호선,0247,도림천,"31,446","33,595","7,585","8,131",2019-08-03 11:47:10
2019-07,2호선,0248,양천구청,"173,099","181,603","49,212","50,381",2019-08-03 11:47:10
2019-07,2호선,0249,신정네거리,"239,904","247,891","72,981","75,013",2019-08-03 11:47:10
2019-07,2호선,0250,용두(동대문구청),"50,264","51,171","24,809","25,737",2019-08-03 11:47:10
2019-07,3호선,0309,지축,"28,756","29,978","11,309","13,702",2019-08-03 11:47:10
2019-07,3호선,0310,구파발,"574,281","540,836","124,572","118,766",2019-08-03 11:47:10
2019-07,3호선,0311,연신내,"1,017,307","952,252","289,405","280,317",2019-08-03 11:47:10
2019-07,3호선,0312,불광,"429,651","469,510","157,222","173,393",2019-08-03 11:47:10
2019-07,3호선,0313,녹번,"367,338","310,504","73,969","72,057",2019-08-03 11:47:10
2019-07,3호선,0314,홍제,"436,284","405,025","152,147","151,367",2019-08-03 11:47:10
