사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2017-02,1호선,0150,서울역,"1,510,626","1,302,034","203,252","182,212",2017-03-08 12:27:36
2017-02,1호선,0151,시청,"652,064","664,347","156,857","168,701",2017-03-08 12:27:36
2017-02,1호선,0152,종각,"1,258,356","1,174,134","153,922","142,529",2017-03-08 12:27:36
2017-02,1호선,0153,종로3가,"716,760","668,889","343,472","316,215",2017-03-08 12:27:36
2017-02,1호선,0154,종로5가,"546,602","554,741","241,395","231,722",2017-03-08 12:27:36
2017-02,1호선,0155,동대문,"313,069","369,414","122,054","127,547",2017-03-08 12:27:36
2017-02,1호선,0156,신설동,"334,795","328,217","112,413","107,343",2017-03-08 12:27:36
2017-02,1호선,0157,제기동,"274,359","269,804","272,875","288,398",2017-03-08 12:27:36
2017-02,1호선,0158,청량리(서울시립대입구),"483,131","507,724","312,138","313,955",2017-03-08 12:27:36
2017-02,1호선,0159,동묘앞,"156,161","172,684","127,902","129,199",2017-03-08 12:27:36
2017-02,2호선,0201,시청,"662,614","630,187","95,607","94,997",2017-03-08 12:27:36
2017-02,2호선,0202,을지로입구,"1,374,391","1,348,578","122,287","105,199",2017-03-08 12:27:36
2017-02,2호선,0203,을지로3가,"525,364","510,744","85,441","81,461",2017-03-08 12:27:36
2017-02,2호선,0204,을지로4가,"286,575","280,482","87,002","80,706",2017-03-08 12:27:36
2017-02,2호선,0205,동대문역사문화공원,"453,693","528,446","54,867","58,703",2017-03-08 12:27:36
2017-02,2호선,0206,신당,"330,474","351,116","99,391","101,116",2017-03-08 12:27:36
2017-02,2호선,0207,상왕십리,"287,537","270,214","58,052","59,210",2017-03-08 12:27:36
2017-02,2호선,0208,왕십리(성동구청),"499,468","418,758","54,395","45,663",2017-03-08 12:27:36
2017-02,2호선,0209,한양대,"213,952","245,501","14,299","15,851",2017-03-08 12:27:36
2017-02,2호선,0210,뚝섬,"400,952","426,109","59,285","59,473",2017-03-08 12:27:36
2017-02,2호선,0211,성수,"675,920","736,091","92,900","95,129",2017-03-08 12:27:36
2017-02,2호선,0212,건대입구,"1,215,879","1,331,200","89,480","93,527",2017-03-08 12:27:36
2017-02,2호선,0213,구의(광진구청),"593,421","578,146","100,932","102,150",2017-03-08 12:27:36
2017-02,2호선,0214,강변(동서울터미널),"1,277,992","1,265,767","129,051","125,798",2017-03-08 12:27:36
2017-02,2호선,0215,잠실나루,"414,505","391,985","80,199","80,892",2017-03-08 12:27:36
2017-02,2호선,0216,잠실(송파구청),"2,357,355","2,175,959","196,663","183,717",2017-03-08 12:27:36
2017-02,2호선,0217,잠실새내,"656,356","662,891","109,659","107,873",2017-03-08 12:27:36
2017-02,2호선,0218,종합운동장,"314,167","348,299","44,930","48,199",2017-03-08 12:27:36
2017-02,2호선,0219,삼성(무역센터),"1,485,835","1,532,082","114,032","107,093",2017-03-08 12:27:36
2017-02,2호선,0220,선릉,"1,408,873","1,207,902","191,766","164,819",2017-03-08 12:27:36
2017-02,2호선,0221,역삼,"1,215,564","1,344,033","145,339","148,346",2017-03-08 12:27:36
2017-02,2호선,0222,강남,"2,974,352","3,003,634","160,425","144,677",2017-03-08 12:27:36
2017-02,2호선,0223,교대(법원.검찰청),"912,388","1,030,465","152,573","170,247",2017-03-08 12:27:36
2017-02,2호선,0224,서초,"567,761","564,895","77,254","76,450",2017-03-08 12:27:36
2017-02,2호선,0225,방배,"479,506","487,506","75,495","74,425",2017-03-08 12:27:36
2017-02,2호선,0226,사당,"1,024,369","1,218,363","184,680","175,638",2017-03-08 12:27:36
