사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2017-11,1호선,0150,서울역,"1,454,647","1,414,122","215,758","210,158",2017-12-03 15:18:41
2017-11,1호선,0151,시청,"712,362","711,580","106,545","104,770",2017-12-03 15:18:41
2017-11,1호선,0152,종각,"1,273,073","1,193,353","160,643","150,394",2017-12-03 15:18:41
2017-11,1호선,0153,종로3가,"717,573","657,856","366,199","338,622",2017-12-03 15:18:41
2017-11,1호선,0154,종로5가,"563,382","566,165","269,463","257,420",2017-12-03 15:18:41
2017-11,1호선,0155,동대문,"351,125","398,055","138,837","144,808",2017-12-03 15:18:41
2017-11,1호선,0156,신설동,"384,509","378,278","124,640","120,050",2017-12-03 15:18:41
2017-11,1호선,0157,제기동,"301,720","298,209","335,549","357,971",2017-12-03 15:18:41
2017-11,1호선,0158,청량리(서울시립대입구),"517,875","548,981","321,855","327,091",2017-12-03 15:18:41
2017-11,1호선,0159,동묘앞,"179,052","192,055","138,707","140,818",2017-12-03 15:18:41
2017-11,2호선,0201,시청,"718,021","691,274","64,433","60,269",2017-12-03 15:18:41
2017-11,2호선,0202,을지로입구,"1,439,673","1,431,283","117,852","109,009",2017-12-03 15:18:41
2017-11,2호선,0203,을지로3가,"563,037","556,027","90,510","89,176",2017-12-03 15:18:41
2017-11,2호선,0204,을지로4가,"297,500","292,296","95,116","89,617",2017-12-03 15:18:41
2017-11,2호선,0205,동대문역사문화공원,"512,592","596,827","61,247","65,486",2017-12-03 15:18:41
2017-11,2호선,0206,신당,"368,071","384,940","104,289","106,729",2017-12-03 15:18:41
2017-11,2호선,0207,상왕십리,"360,574","340,606","67,974","68,811",2017-12-03 15:18:41
2017-11,2호선,0208,왕십리(성동구청),"580,556","455,070","61,273","51,212",2017-12-03 15:18:41
2017-11,2호선,0209,한양대,"395,403","466,417","19,166","20,752",2017-12-03 15:18:41
2017-11,2호선,0210,뚝섬,"456,635","487,621","65,546","65,611",2017-12-03 15:18:41
2017-11,2호선,0211,성수,"733,882","800,892","104,697","107,013",2017-12-03 15:18:41
2017-11,2호선,0212,건대입구,"1,268,793","1,392,226","97,793","101,996",2017-12-03 15:18:41
2017-11,2호선,0213,구의(광진구청),"628,928","605,590","105,902","107,961",2017-12-03 15:18:41
2017-11,2호선,0214,강변(동서울터미널),"1,319,333","1,302,023","150,204","147,442",2017-12-03 15:18:41
2017-11,2호선,0215,잠실나루,"459,458","436,386","92,648","93,314",2017-12-03 15:18:41
2017-11,2호선,0216,잠실(송파구청),"2,469,947","2,316,112","228,720","212,127",2017-12-03 15:18:41
2017-11,2호선,0217,잠실새내,"691,891","695,302","120,696","117,625",2017-12-03 15:18:41
2017-11,2호선,0218,종합운동장,"309,633","351,192","59,772","62,482",2017-12-03 15:18:41
2017-11,2호선,0219,삼성(무역센터),"1,664,373","1,725,289","128,310","121,231",2017-12-03 15:18:41
2017-11,2호선,0220,선릉,"1,491,711","1,276,987","220,554","190,746",2017-12-03 15:18:41
2017-11,2호선,0221,역삼,"1,287,692","1,428,315","157,018","160,464",2017-12-03 15:18:41
2017-11,2호선,0222,강남,"2,844,199","2,878,457","173,069","154,602",2017-12-03 15:18:41
2017-11,2호선,0223,교대(법원.검찰청),"959,639","1,090,455","173,038","196,534",2017-12-03 15:18:41
2017-11,2호선,0224,서초,"643,042","636,891","93,233","91,801",2017-12-03 15:18:41
2017-11,2호선,0225,방배,"583,842","597,462","85,227","84,558",2017-12-03 15:18:41
2017-11,2호선,0226,사당,"1,095,654","1,323,074","203,515","194,877",2017-12-03 15:18:41
2017-11,2호선,0227,낙성대,"836,643","800,967","112,875","113,754",2017-12-03 15:18:41
2017-11,2호선,0228,서울대입구(관악구청),"1,437,651","1,404,581","209,714","202,929",2017-12-03 15:18:41
2017-11,2호선,0229,봉천,"578,586","518,374","147,756","148,738",2017-12-03 15:18:41
2017-11,2호선,0230,신림,"1,924,893","1,871,264","241,516","247,886",2017-12-03 15:18:41
2017-11,2호선,0231,신대방,"753,066","701,373","133,267","134,799",2017-12-03 15:18:41
2017-11,2호선,0232,구로디지털단지,"1,784,195","1,785,567","170,324","172,452",2017-12-03 15:18:41
