사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2017-05,1호선,0150,서울역,"1,421,897","1,381,211","238,890","235,050",2017-06-03 12:34:10
2017-05,1호선,0151,시청,"610,126","616,283","101,702","101,097",2017-06-03 12:34:10
2017-05,1호선,0152,종각,"1,162,362","1,104,514","158,460","149,237",2017-06-03 12:34:10
2017-05,1호선,0153,종로3가,"691,031","633,421","375,653","346,676",2017-06-03 12:34:10
2017-05,1호선,0154,종로5가,"525,495","540,084","286,406","275,519",2017-06-03 12:34:10
2017-05,1호선,0155,동대문,"348,942","421,695","145,823","155,027",2017-06-03 12:34:10
2017-05,1호선,0156,신설동,"352,123","348,219","122,437","116,925",2017-06-03 12:34:10
2017-05,1호선,0157,제기동,"293,929","286,646","322,677","341,244",2017-06-03 12:34:10
2017-05,1호선,0158,청량리(서울시립대입구),"528,782","551,639","348,821","354,476",2017-06-03 12:34:10
2017-05,1호선,0159,동묘앞,"179,240","198,213","154,439","156,397",2017-06-03 12:34:10
2017-05,2호선,0201,시청,"611,464","588,539","61,104","55,629",2017-06-03 12:34:10
2017-05,2호선,0202,을지로입구,"1,301,260","1,305,780","113,577","105,114",2017-06-03 12:34:10
2017-05,2호선,0203,을지로3가,"487,352","484,827","86,803","86,012",2017-06-03 12:34:10
2017-05,2호선,0204,을지로4가,"281,069","276,700","95,232","89,976",2017-06-03 12:34:10
2017-05,2호선,0205,동대문역사문화공원,"534,431","618,848","62,994","69,064",2017-06-03 12:34:10
2017-05,2호선,0206,신당,"359,712","375,218","110,306","112,635",2017-06-03 12:34:10
2017-05,2호선,0207,상왕십리,"330,396","308,296","66,092","66,923",2017-06-03 12:34:10
2017-05,2호선,0208,왕십리(성동구청),"575,547","457,076","59,883","50,305",2017-06-03 12:34:10
2017-05,2호선,0209,한양대,"393,616","473,950","17,053","18,356",2017-06-03 12:34:10
2017-05,2호선,0210,뚝섬,"435,658","463,547","67,124","67,104",2017-06-03 12:34:10
2017-05,2호선,0211,성수,"679,278","746,984","102,018","103,814",2017-06-03 12:34:10
2017-05,2호선,0212,건대입구,"1,353,013","1,480,095","98,621","101,233",2017-06-03 12:34:10
2017-05,2호선,0213,구의(광진구청),"606,545","581,665","106,571","107,828",2017-06-03 12:34:10
2017-05,2호선,0214,강변(동서울터미널),"1,374,717","1,359,909","152,493","149,380",2017-06-03 12:34:10
2017-05,2호선,0215,잠실나루,"438,259","418,818","89,173","90,026",2017-06-03 12:34:10
2017-05,2호선,0216,잠실(송파구청),"2,502,445","2,325,136","231,511","216,297",2017-06-03 12:34:10
2017-05,2호선,0217,잠실새내,"703,323","707,530","120,231","117,805",2017-06-03 12:34:10
