사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2017-09,1호선,0150,서울역,"1,393,335","1,370,998","213,661","208,442",2017-10-03 12:30:46
2017-09,1호선,0151,시청,"664,050","674,876","119,067","118,072",2017-10-03 12:30:46
2017-09,1호선,0152,종각,"1,199,768","1,145,897","161,440","151,354",2017-10-03 12:30:46
2017-09,1호선,0153,종로3가,"696,609","639,375","380,830","353,211",2017-10-03 12:30:46
2017-09,1호선,0154,종로5가,"524,179","543,834","280,083","268,964",2017-10-03 12:30:46
2017-09,1호선,0155,동대문,"334,288","386,820","139,085","145,150",2017-10-03 12:30:46
2017-09,1호선,0156,신설동,"373,655","363,429","131,358","128,246",2017-10-03 12:30:46
2017-09,1호선,0157,제기동,"302,068","296,165","363,915","392,419",2017-10-03 12:30:46
2017-09,1호선,0158,청량리(서울시립대입구),"521,417","542,104","364,681","373,314",2017-10-03 12:30:46
2017-09,1호선,0159,동묘앞,"179,208","191,703","149,526","151,470",2017-10-03 12:30:46
2017-09,2호선,0201,시청,"668,739","648,616","66,044","63,153",2017-10-03 12:30:46
2017-09,2호선,0202,을지로입구,"1,359,623","1,362,050","116,519","107,521",2017-10-03 12:30:46
2017-09,2호선,0203,을지로3가,"524,836","525,681","91,134","89,876",2017-10-03 12:30:46
2017-09,2호선,0204,을지로4가,"290,920","285,825","103,027","98,003",2017-10-03 12:30:46
2017-09,2호선,0205,동대문역사문화공원,"492,386","564,483","59,556","62,967",2017-10-03 12:30:46
2017-09,2호선,0206,신당,"362,910","379,621","109,625","112,592",2017-10-03 12:30:46
2017-09,2호선,0207,상왕십리,"349,717","328,075","69,160","70,245",2017-10-03 12:30:46
2017-09,2호선,0208,왕십리(성동구청),"575,234","448,846","62,287","52,657",2017-10-03 12:30:46
2017-09,2호선,0209,한양대,"387,123","462,776","17,165","18,423",2017-10-03 12:30:46
2017-09,2호선,0210,뚝섬,"456,465","490,340","67,978","68,220",2017-10-03 12:30:46
2017-09,2호선,0211,성수,"709,934","780,079","104,408","106,298",2017-10-03 12:30:46
2017-09,2호선,0212,건대입구,"1,279,524","1,407,330","100,226","103,016",2017-10-03 12:30:46
2017-09,2호선,0213,구의(광진구청),"620,952","591,642","109,106","110,509",2017-10-03 12:30:46
2017-09,2호선,0214,강변(동서울터미널),"1,330,613","1,314,220","156,734","154,758",2017-10-03 12:30:46
2017-09,2호선,0215,잠실나루,"455,518","433,641","93,869","94,287",2017-10-03 12:30:46
2017-09,2호선,0216,잠실(송파구청),"2,426,373","2,284,769","228,599","213,995",2017-10-03 12:30:46
2017-09,2호선,0217,잠실새내,"692,066","690,603","122,876","120,603",2017-10-03 12:30:46
2017-09,2호선,0218,종합운동장,"504,821","586,869","61,579","65,906",2017-10-03 12:30:46
2017-09,2호선,0219,삼성(무역센터),"1,566,773","1,626,833","130,484","122,266",2017-10-03 12:30:46
2017-09,2호선,0220,선릉,"1,433,732","1,229,619","210,382","181,350",2017-10-03 12:30:46
2017-09,2호선,0221,역삼,"1,222,778","1,375,627","159,015","163,582",2017-10-03 12:30:46
2017-09,2호선,0222,강남,"2,848,004","2,900,273","172,990","154,334",2017-10-03 12:30:46
2017-09,2호선,0223,교대(법원.검찰청),"960,846","1,091,809","172,173","193,498",2017-10-03 12:30:46
2017-09,2호선,0224,서초,"627,740","630,877","90,545","91,947",2017-10-03 12:30:46
2017-09,2호선,0225,방배,"580,625","593,665","85,585","85,092",2017-10-03 12:30:46
2017-09,2호선,0226,사당,"1,077,485","1,314,771","208,689","200,136",2017-10-03 12:30:46
2017-09,2호선,0227,낙성대,"838,181","791,382","115,320","116,893",2017-10-03 12:30:46
2017-09,2호선,0228,서울대입구(관악구청),"1,441,299","1,396,294","217,532","209,776",2017-10-03 12:30:46
2017-09,2호선,0229,봉천,"574,204","507,936","153,928","154,507",2017-10-03 12:30:46
2017-09,2호선,0230,신림,"1,910,524","1,843,424","248,977","254,798",2017-10-03 12:30:46
2017-09,2호선,0231,신대방,"754,505","698,039","141,559","142,817",2017-10-03 12:30:46
2017-09,2호선,0232,구로디지털단지,"1,754,065","1,749,006","172,335","173,889",2017-10-03 12:30:46
2017-09,2호선,0233,대림(구로구청),"801,958","824,147","118,695","123,215",2017-10-03 12:30:46
2017-09,2호선,0234,신도림,"1,673,926","1,684,542","217,049","208,686",2017-10-03 12:30:46
2017-09,2호선,0235,문래,"504,582","516,093","87,278","86,620",2017-10-03 12:30:46
2017-09,2호선,0236,영등포구청,"559,972","571,732","111,968","111,007",2017-10-03 12:30:46
2017-09,2호선,0237,당산,"606,824","686,448","71,537","77,390",2017-10-03 12:30:46
2017-09,2호선,0238,합정,"931,856","1,000,883","78,689","77,734",2017-10-03 12:30:46
2017-09,2호선,0239,홍대입구,"2,185,141","2,360,831","117,910","114,255",2017-10-03 12:30:46
2017-09,2호선,0240,신촌,"1,363,517","1,398,916","147,723","145,978",2017-10-03 12:30:46
2017-09,2호선,0241,이대,"573,164","619,770","72,973","74,465",2017-10-03 12:30:46
2017-09,2호선,0242,아현,"268,933","255,004","69,721","68,954",2017-10-03 12:30:46
2017-09,2호선,0243,충정로(경기대입구),"300,606","323,729","55,867","56,284",2017-10-03 12:30:46
2017-09,2호선,0244,용답,"68,730","70,443","17,948","17,307",2017-10-03 12:30:46
2017-09,2호선,0245,신답,"33,645","37,568","11,492","12,505",2017-10-03 12:30:46
2017-09,2호선,0246,신설동,"92,100","86,240","36,513","37,105",2017-10-03 12:30:46
2017-09,2호선,0247,도림천,"26,627","29,787","6,840","7,595",2017-10-03 12:30:46
2017-09,2호선,0248,양천구청,"166,491","174,829","47,652","48,295",2017-10-03 12:30:46
2017-09,2호선,0249,신정네거리,"234,360","238,998","68,010","69,220",2017-10-03 12:30:46
2017-09,2호선,0250,용두(동대문구청),"46,826","48,306","26,053","27,201",2017-10-03 12:30:46
2017-09,3호선,0309,지축,"28,658","29,548","11,445","14,253",2017-10-03 12:30:46
2017-09,3호선,0310,구파발,"514,880","468,344","105,844","98,574",2017-10-03 12:30:46
2017-09,3호선,0311,연신내,"1,049,288","972,104","280,145","269,766",2017-10-03 12:30:46
2017-09,3호선,0312,불광,"448,300","483,215","156,111","170,606",2017-10-03 12:30:46
2017-09,3호선,0313,녹번,"334,425","278,363","69,568","67,479",2017-10-03 12:30:46
2017-09,3호선,0314,홍제,"473,616","440,000","158,471","157,155",2017-10-03 12:30:46
2017-09,3호선,0315,무악재,"96,449","94,376","35,060","37,434",2017-10-03 12:30:46
2017-09,3호선,0316,독립문,"182,875","189,341","78,062","78,254",2017-10-03 12:30:46
2017-09,3호선,0317,경복궁(정부서울청사),"696,089","734,801","96,020","92,827",2017-10-03 12:30:46
