사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2016-01,1호선,0150,서울역,"1,682,629","1,440,960","208,109","190,846",2016-02-08 10:27:40
2016-01,1호선,0151,시청,"661,266","656,095","88,127","86,291",2016-02-08 10:27:40
2016-01,1호선,0152,종각,"1,311,062","1,232,081","146,465","138,111",2016-02-08 10:27:40
2016-01,1호선,0153,종로3가,"813,525","786,534","359,714","331,595",2016-02-08 10:27:40
2016-01,1호선,0154,종로5가,"583,953","589,804","240,818","230,851",2016-02-08 10:27:40
2016-01,1호선,0155,동대문,"334,099","394,225","125,120","132,119",2016-02-08 10:27:40
2016-01,1호선,0156,신설동,"359,584","350,134","116,691","111,434",2016-02-08 10:27:40
2016-01,1호선,0157,제기동,"279,307","274,942","306,695","324,019",2016-02-08 10:27:40
2016-01,1호선,0158,청량리(지하),"548,716","574,745","342,495","347,737",2016-02-08 10:27:40
2016-01,1호선,0159,동묘앞,"157,114","173,613","124,221","126,164",2016-02-08 10:27:40
2016-01,2호선,0201,시청,"713,718","686,622","56,188","50,724",2016-02-08 10:27:40
2016-01,2호선,0202,을지로입구,"1,434,463","1,431,920","115,093","106,618",2016-02-08 10:27:40
2016-01,2호선,0203,을지로3가,"502,540","497,182","86,510","83,552",2016-02-08 10:27:40
2016-01,2호선,0204,을지로4가,"289,057","286,262","93,873","90,004",2016-02-08 10:27:40
2016-01,2호선,0205,동대문역사문화공원,"456,406","521,005","52,972","57,232",2016-02-08 10:27:40
2016-01,2호선,0206,신당,"339,215","364,692","102,217","103,347",2016-02-08 10:27:40
2016-01,2호선,0207,상왕십리,"260,504","243,674","56,593","57,040",2016-02-08 10:27:40
2016-01,2호선,0208,왕십리(성동구청),"520,542","457,290","56,924","49,065",2016-02-08 10:27:40
2016-01,2호선,0209,한양대,"226,340","252,335","13,879","14,880",2016-02-08 10:27:40
2016-01,2호선,0210,뚝섬,"386,445","410,285","61,320","62,015",2016-02-08 10:27:40
2016-01,2호선,0211,성수,"639,332","704,107","92,294","94,927",2016-02-08 10:27:40
2016-01,2호선,0212,건대입구,"1,243,959","1,364,616","89,189","94,318",2016-02-08 10:27:40
2016-01,2호선,0213,구의,"616,515","601,538","101,584","103,232",2016-02-08 10:27:40
2016-01,2호선,0214,강변,"1,338,455","1,326,372","132,910","130,255",2016-02-08 10:27:40
2016-01,2호선,0215,잠실나루,"444,382","420,570","79,774","79,627",2016-02-08 10:27:40
2016-01,2호선,0216,잠실,"2,326,533","2,153,541","190,560","178,341",2016-02-08 10:27:40
2016-01,2호선,0217,신천,"681,243","677,612","106,181","104,077",2016-02-08 10:27:40
2016-01,2호선,0218,종합운동장,"303,837","335,509","44,621","46,751",2016-02-08 10:27:40
2016-01,2호선,0219,삼성,"1,549,413","1,594,370","118,672","112,889",2016-02-08 10:27:40
2016-01,2호선,0220,선릉,"1,465,441","1,256,335","189,289","162,636",2016-02-08 10:27:40
2016-01,2호선,0221,역삼,"1,253,194","1,377,059","150,766","152,862",2016-02-08 10:27:40
2016-01,2호선,0222,강남,"3,104,249","3,166,743","157,889","142,936",2016-02-08 10:27:40
2016-01,2호선,0223,교대,"959,260","1,058,768","152,328","165,347",2016-02-08 10:27:40
2016-01,2호선,0224,서초,"586,845","596,548","76,244","76,018",2016-02-08 10:27:40
2016-01,2호선,0225,방배,"502,519","507,972","73,344","72,126",2016-02-08 10:27:40
2016-01,2호선,0226,사당,"1,125,104","1,288,790","175,888","164,248",2016-02-08 10:27:40
2016-01,2호선,0227,낙성대,"811,029","779,077","103,179","103,385",2016-02-08 10:27:40
2016-01,2호선,0228,서울대입구,"1,352,902","1,334,917","201,948","194,440",2016-02-08 10:27:40
2016-01,2호선,0229,봉천,"565,017","519,231","139,403","140,435",2016-02-08 10:27:40
2016-01,2호선,0230,신림,"1,966,029","1,923,308","234,170","239,206",2016-02-08 10:27:40
2016-01,2호선,0231,신대방,"698,756","661,125","116,150","119,899",2016-02-08 10:27:40
2016-01,2호선,0232,구로디지털단지,"1,738,572","1,746,347","152,707","155,660",2016-02-08 10:27:40
2016-01,2호선,0233,대림,"822,355","854,572","110,322","114,295",2016-02-08 10:27:40
2016-01,2호선,0234,신도림,"1,701,314","1,682,435","190,617","182,936",2016-02-08 10:27:40
2016-01,2호선,0235,문래,"480,939","489,038","74,215","73,480",2016-02-08 10:27:40
2016-01,2호선,0236,영등포구청,"533,130","534,668","97,499","95,353",2016-02-08 10:27:40
2016-01,2호선,0237,당산,"567,386","630,600","61,694","66,699",2016-02-08 10:27:40
