사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2016-09,1호선,0150,서울역,"1,611,633","1,413,115","210,972","194,596",2016-10-08 14:13:21
2016-09,1호선,0151,시청,"622,884","629,229","99,092","98,036",2016-10-08 14:13:21
2016-09,1호선,0152,종각,"1,132,850","1,091,311","141,884","133,731",2016-10-08 14:13:21
2016-09,1호선,0153,종로3가,"663,131","613,030","344,064","317,403",2016-10-08 14:13:21
2016-09,1호선,0154,종로5가,"506,941","528,054","246,578","237,725",2016-10-08 14:13:21
2016-09,1호선,0155,동대문,"347,492","417,527","127,161","134,763",2016-10-08 14:13:21
2016-09,1호선,0156,신설동,"356,617","351,550","115,439","110,839",2016-10-08 14:13:21
2016-09,1호선,0157,제기동,"272,728","267,940","319,290","340,621",2016-10-08 14:13:21
2016-09,1호선,0158,청량리(지하),"535,725","554,719","346,268","353,937",2016-10-08 14:13:21
2016-09,1호선,0159,동묘앞,"164,099","180,604","138,036","139,231",2016-10-08 14:13:21
2016-09,2호선,0201,시청,"629,480","615,748","56,094","53,548",2016-10-08 14:13:21
2016-09,2호선,0202,을지로입구,"1,341,893","1,349,842","107,529","100,825",2016-10-08 14:13:21
2016-09,2호선,0203,을지로3가,"479,597","470,569","84,640","82,389",2016-10-08 14:13:21
2016-09,2호선,0204,을지로4가,"272,330","267,656","90,241","85,924",2016-10-08 14:13:21
2016-09,2호선,0205,동대문역사문화공원,"489,474","580,430","53,153","58,353",2016-10-08 14:13:21
2016-09,2호선,0206,신당,"334,327","353,156","104,087","105,666",2016-10-08 14:13:21
2016-09,2호선,0207,상왕십리,"252,201","233,497","55,155","55,875",2016-10-08 14:13:21
2016-09,2호선,0208,왕십리(성동구청),"538,418","424,853","57,457","47,910",2016-10-08 14:13:21
2016-09,2호선,0209,한양대,"354,190","426,296","14,428","15,360",2016-10-08 14:13:21
2016-09,2호선,0210,뚝섬,"400,669","426,142","61,737","62,525",2016-10-08 14:13:21
2016-09,2호선,0211,성수,"615,403","676,274","92,249","93,856",2016-10-08 14:13:21
2016-09,2호선,0212,건대입구,"1,225,337","1,348,159","89,918","93,445",2016-10-08 14:13:21
2016-09,2호선,0213,구의,"592,709","571,628","102,023","102,343",2016-10-08 14:13:21
2016-09,2호선,0214,강변,"1,331,667","1,322,253","140,790","140,062",2016-10-08 14:13:21
2016-09,2호선,0215,잠실나루,"429,507","409,022","83,249","84,384",2016-10-08 14:13:21
2016-09,2호선,0216,잠실,"2,334,535","2,181,622","196,525","182,893",2016-10-08 14:13:21
2016-09,2호선,0217,신천,"650,287","653,800","109,442","107,131",2016-10-08 14:13:21
