사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2016-12,1호선,0150,서울역,"1,709,077","1,506,328","226,036","206,356",2017-01-08 14:53:11
2016-12,1호선,0151,시청,"812,698","831,067","126,263","129,154",2017-01-08 14:53:11
2016-12,1호선,0152,종각,"1,466,393","1,379,077","179,502","166,992",2017-01-08 14:53:11
2016-12,1호선,0153,종로3가,"811,638","744,281","382,069","349,813",2017-01-08 14:53:11
2016-12,1호선,0154,종로5가,"593,831","604,071","270,530","255,993",2017-01-08 14:53:11
2016-12,1호선,0155,동대문,"367,413","433,115","140,426","147,676",2017-01-08 14:53:11
2016-12,1호선,0156,신설동,"389,861","383,769","126,355","121,877",2017-01-08 14:53:11
2016-12,1호선,0157,제기동,"310,168","301,562","307,262","324,650",2017-01-08 14:53:11
2016-12,1호선,0158,청량리(서울시립대입구),"568,313","599,723","344,587","347,725",2017-01-08 14:53:11
2016-12,1호선,0159,동묘앞,"179,272","198,536","135,180","137,669",2017-01-08 14:53:11
2016-12,2호선,0201,시청,"800,798","778,314","74,624","69,337",2017-01-08 14:53:11
2016-12,2호선,0202,을지로입구,"1,605,994","1,583,671","127,573","117,444",2017-01-08 14:53:11
2016-12,2호선,0203,을지로3가,"574,610","559,258","93,351","90,508",2017-01-08 14:53:11
2016-12,2호선,0204,을지로4가,"317,918","308,174","100,286","94,001",2017-01-08 14:53:11
2016-12,2호선,0205,동대문역사문화공원,"534,972","629,466","62,037","66,421",2017-01-08 14:53:11
2016-12,2호선,0206,신당,"373,222","398,943","109,947","111,527",2017-01-08 14:53:11
2016-12,2호선,0207,상왕십리,"294,216","276,086","61,653","62,617",2017-01-08 14:53:11
2016-12,2호선,0208,왕십리(성동구청),"592,663","490,626","63,227","53,041",2017-01-08 14:53:11
2016-12,2호선,0209,한양대,"335,240","388,127","16,138","17,513",2017-01-08 14:53:11
2016-12,2호선,0210,뚝섬,"438,935","465,860","65,062","65,680",2017-01-08 14:53:11
2016-12,2호선,0211,성수,"732,938","807,120","102,193","103,954",2017-01-08 14:53:11
2016-12,2호선,0212,건대입구,"1,364,714","1,503,799","100,061","105,088",2017-01-08 14:53:11
2016-12,2호선,0213,구의(광진구청),"665,097","645,057","111,072","112,664",2017-01-08 14:53:11
2016-12,2호선,0214,강변(동서울터미널),"1,420,279","1,409,827","145,322","142,431",2017-01-08 14:53:11
