사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2018-01,1호선,0150,서울역,"1,409,788","1,342,738","195,218","190,640",2018-02-03 14:54:42
2018-01,1호선,0151,시청,"647,999","642,609","88,361","87,146",2018-02-03 14:54:42
2018-01,1호선,0152,종각,"1,273,091","1,201,370","148,482","139,090",2018-02-03 14:54:42
2018-01,1호선,0153,종로3가,"701,897","668,614","337,898","313,623",2018-02-03 14:54:42
2018-01,1호선,0154,종로5가,"527,233","526,065","244,849","233,522",2018-02-03 14:54:42
2018-01,1호선,0155,동대문,"312,260","349,060","122,036","126,170",2018-02-03 14:54:42
2018-01,1호선,0156,신설동,"354,824","346,956","114,363","109,552",2018-02-03 14:54:42
2018-01,1호선,0157,제기동,"284,793","278,247","305,347","323,565",2018-02-03 14:54:42
2018-01,1호선,0158,청량리(서울시립대입구),"480,847","505,154","311,669","314,757",2018-02-03 14:54:42
2018-01,1호선,0159,동묘앞,"159,872","171,919","125,158","126,072",2018-02-03 14:54:42
2018-01,2호선,0201,시청,"690,197","655,315","55,707","50,888",2018-02-03 14:54:42
2018-01,2호선,0202,을지로입구,"1,396,772","1,384,604","111,049","102,304",2018-02-03 14:54:42
2018-01,2호선,0203,을지로3가,"547,851","538,491","85,287","84,233",2018-02-03 14:54:42
2018-01,2호선,0204,을지로4가,"281,208","274,535","90,079","84,792",2018-02-03 14:54:42
2018-01,2호선,0205,동대문역사문화공원,"452,369","525,871","55,533","59,826",2018-02-03 14:54:42
2018-01,2호선,0206,신당,"348,611","367,774","98,889","101,577",2018-02-03 14:54:42
2018-01,2호선,0207,상왕십리,"347,403","330,737","64,814","65,381",2018-02-03 14:54:42
2018-01,2호선,0208,왕십리(성동구청),"514,595","425,292","56,056","47,241",2018-02-03 14:54:42
2018-01,2호선,0209,한양대,"232,069","253,114","14,147","15,276",2018-02-03 14:54:42
2018-01,2호선,0210,뚝섬,"436,272","467,527","59,103","59,474",2018-02-03 14:54:42
2018-01,2호선,0211,성수,"725,202","787,163","100,066","101,981",2018-02-03 14:54:42
2018-01,2호선,0212,건대입구,"1,220,169","1,347,190","90,299","94,900",2018-02-03 14:54:42
2018-01,2호선,0213,구의(광진구청),"616,619","598,421","100,806","102,873",2018-02-03 14:54:42
2018-01,2호선,0214,강변(동서울터미널),"1,262,456","1,244,222","131,556","127,650",2018-02-03 14:54:42
2018-01,2호선,0215,잠실나루,"425,786","404,467","83,811","83,851",2018-02-03 14:54:42
2018-01,2호선,0216,잠실(송파구청),"2,483,509","2,336,214","213,047","201,604",2018-02-03 14:54:42
2018-01,2호선,0217,잠실새내,"686,103","698,271","111,299","109,574",2018-02-03 14:54:42
2018-01,2호선,0218,종합운동장,"286,379","318,877","45,961","48,051",2018-02-03 14:54:42
2018-01,2호선,0219,삼성(무역센터),"1,647,527","1,685,898","125,825","118,579",2018-02-03 14:54:42
2018-01,2호선,0220,선릉,"1,502,590","1,284,262","210,740","182,444",2018-02-03 14:54:42
2018-01,2호선,0221,역삼,"1,354,325","1,471,649","153,709","156,443",2018-02-03 14:54:42
2018-01,2호선,0222,강남,"3,171,113","3,183,415","170,785","152,987",2018-02-03 14:54:42
2018-01,2호선,0223,교대(법원.검찰청),"945,822","1,059,939","160,261","177,087",2018-02-03 14:54:42
2018-01,2호선,0224,서초,"597,132","601,447","78,945","78,978",2018-02-03 14:54:42
2018-01,2호선,0225,방배,"496,361","502,047","77,135","76,340",2018-02-03 14:54:42
2018-01,2호선,0226,사당,"1,056,459","1,271,875","187,237","177,222",2018-02-03 14:54:42
2018-01,2호선,0227,낙성대,"798,482","764,031","105,563","106,942",2018-02-03 14:54:42
2018-01,2호선,0228,서울대입구(관악구청),"1,383,920","1,352,939","192,852","185,908",2018-02-03 14:54:42
2018-01,2호선,0229,봉천,"562,338","512,830","139,361","141,181",2018-02-03 14:54:42
2018-01,2호선,0230,신림,"1,891,251","1,862,996","228,068","235,724",2018-02-03 14:54:42
2018-01,2호선,0231,신대방,"727,396","682,819","119,708","122,005",2018-02-03 14:54:42
2018-01,2호선,0232,구로디지털단지,"1,769,875","1,767,843","161,649","163,569",2018-02-03 14:54:42
2018-01,2호선,0233,대림(구로구청),"775,614","796,665","107,428","111,663",2018-02-03 14:54:42
2018-01,2호선,0234,신도림,"1,607,072","1,593,879","192,790","184,390",2018-02-03 14:54:42
2018-01,2호선,0235,문래,"504,754","513,632","78,160","77,617",2018-02-03 14:54:42
2018-01,2호선,0236,영등포구청,"563,201","573,357","102,515","101,027",2018-02-03 14:54:42
2018-01,2호선,0237,당산,"548,648","624,350","60,304","66,000",2018-02-03 14:54:42
2018-01,2호선,0238,합정,"932,584","1,000,651","68,597","68,423",2018-02-03 14:54:42
2018-01,2호선,0239,홍대입구,"2,251,967","2,393,926","107,946","104,980",2018-02-03 14:54:42
2018-01,2호선,0240,신촌,"1,320,733","1,350,907","133,863","131,207",2018-02-03 14:54:42
2018-01,2호선,0241,이대,"459,236","478,358","55,248","55,643",2018-02-03 14:54:42
