사용월,호선명,역ID,지하철역,유임승차,유임하차,무임승차,무임하차,작업일시
2015-11,1호선,0150,서울역,"1,728,236","1,520,608","225,080","208,173",2015-12-08 11:52:10
2015-11,1호선,0151,시청,"717,981","725,770","102,979","103,393",2015-12-08 11:52:10
2015-11,1호선,0152,종각,"1,298,422","1,202,510","153,845","143,086",2015-12-08 11:52:10
2015-11,1호선,0153,종로3가,"772,421","711,158","349,475","319,866",2015-12-08 11:52:10
2015-11,1호선,0154,종로5가,"589,152","599,186","253,466","243,800",2015-12-08 11:52:10
2015-11,1호선,0155,동대문,"347,299","414,534","131,102","139,772",2015-12-08 11:52:10
2015-11,1호선,0156,신설동,"395,504","386,389","121,132","116,648",2015-12-08 11:52:10
2015-11,1호선,0157,제기동,"291,233","286,499","289,633","303,812",2015-12-08 11:52:10
2015-11,1호선,0158,청량리(지하),"581,563","606,457","327,682","333,982",2015-12-08 11:52:10
2015-11,1호선,0159,동묘앞,"164,374","181,803","124,643","125,534",2015-12-08 11:52:10
2015-11,2호선,0201,시청,"755,972","741,787","62,840","59,234",2015-12-08 11:52:10
2015-11,2호선,0202,을지로입구,"1,478,643","1,473,780","120,884","112,447",2015-12-08 11:52:10
2015-11,2호선,0203,을지로3가,"546,186","526,933","92,175","87,408",2015-12-08 11:52:10
2015-11,2호선,0204,을지로4가,"311,438","310,572","95,280","93,912",2015-12-08 11:52:10
2015-11,2호선,0205,동대문역사문화공원,"497,206","582,610","56,689","62,282",2015-12-08 11:52:10
2015-11,2호선,0206,신당,"361,579","383,057","102,315","103,432",2015-12-08 11:52:10
2015-11,2호선,0207,상왕십리,"281,158","261,226","58,503","59,224",2015-12-08 11:52:10
2015-11,2호선,0208,왕십리(성동구청),"588,020","485,431","59,635","50,457",2015-12-08 11:52:10
2015-11,2호선,0209,한양대,"426,537","497,530","15,826","17,124",2015-12-08 11:52:10
2015-11,2호선,0210,뚝섬,"427,529","451,728","66,854","66,937",2015-12-08 11:52:10
2015-11,2호선,0211,성수,"665,831","735,996","98,118","101,219",2015-12-08 11:52:10
2015-11,2호선,0212,건대입구,"1,267,656","1,393,282","92,775","97,071",2015-12-08 11:52:10
2015-11,2호선,0213,구의,"636,182","620,701","105,942","107,714",2015-12-08 11:52:10
2015-11,2호선,0214,강변,"1,404,714","1,402,388","147,527","146,984",2015-12-08 11:52:10
2015-11,2호선,0215,잠실나루,"481,107","455,354","84,281","84,904",2015-12-08 11:52:10
2015-11,2호선,0216,잠실,"2,311,899","2,150,490","200,944","187,230",2015-12-08 11:52:10
2015-11,2호선,0217,신천,"702,015","686,610","112,176","108,964",2015-12-08 11:52:10
2015-11,2호선,0218,종합운동장,"349,642","395,126","53,795","56,894",2015-12-08 11:52:10
2015-11,2호선,0219,삼성,"1,650,229","1,720,151","125,206","119,747",2015-12-08 11:52:10
2015-11,2호선,0220,선릉,"1,500,553","1,288,654","195,332","167,585",2015-12-08 11:52:10
2015-11,2호선,0221,역삼,"1,255,307","1,398,085","157,741","161,135",2015-12-08 11:52:10
